ANY,PUNT DE RECOLLIDA,ID MOSTRA,DATA RECOLLIDA,DATA D'ENTRADA,DATA FINAL ANÀLISI,GRUP,PARÀMETRE,RESULTAT,UNITAT,LLOC,ORDRE
01/01/2010 12:00:00 AM,CONGOST - DESEMBOCADURA RIERA CARBONELL,41459,26/07/2010,26/07/2010,13/09/2010,PARÀMETRES FISICOQUÍMICS,Fosfats (P2O5),1.2,mg/l,CONGOST - DESEMBOCADURA RIERA CARBONELL,1370
01/01/2010 12:00:00 AM,CONGOST - DESEMBOCADURA RIERA CARBONELL,41459,26/07/2010,26/07/2010,13/09/2010,PARÀMETRES FISICOQUÍMICS,Nitrats,29.2,mg/l,CONGOST - DESEMBOCADURA RIERA CARBONELL,1200
01/01/2010 12:00:00 AM,CONGOST - DESEMBOCADURA RIERA CARBONELL,41459,26/07/2010,26/07/2010,13/09/2010,PARÀMETRES FISICOQUÍMICS,Magnesi,24.8,mg/l,CONGOST - DESEMBOCADURA RIERA CARBONELL,1120
01/01/2010 12:00:00 AM,CONGOST - DESEMBOCADURA RIERA CARBONELL,41459,26/07/2010,26/07/2010,13/09/2010,PARÀMETRES FISICOQUÍMICS,Manganès,0.1,mg/l,CONGOST - DESEMBOCADURA RIERA CARBONELL,1340
01/01/2010 12:00:00 AM,CONGOST - DESEMBOCADURA RIERA CARBONELL,41459,26/07/2010,26/07/2010,13/09/2010,PARÀMETRES FISICOQUÍMICS,Residu sec a 105ºC,0.96,g/l,CONGOST - DESEMBOCADURA RIERA CARBONELL,1174
01/01/2010 12:00:00 AM,CONGOST - DESEMBOCADURA RIERA CARBONELL,41459,26/07/2010,26/07/2010,13/09/2010,PARÀMETRES FISICOQUÍMICS,Zinc,0.1,mg/l,CONGOST - DESEMBOCADURA RIERA CARBONELL,1361
01/01/2010 12:00:00 AM,CONGOST - DESEMBOCADURA RIERA CARBONELL,41459,26/07/2010,26/07/2010,13/09/2010,PARÀMETRES FISICOQUÍMICS,Alumini,0.12,mg/l,CONGOST - DESEMBOCADURA RIERA CARBONELL,1151
01/01/2010 12:00:00 AM,CONGOST - DESEMBOCADURA RIERA CARBONELL,41459,26/07/2010,26/07/2010,13/09/2010,PARÀMETRES FISICOQUÍMICS,Clorurs,184,mg/l,CONGOST - DESEMBOCADURA RIERA CARBONELL,1080
01/01/2010 12:00:00 AM,CONGOST - DESEMBOCADURA RIERA CARBONELL,41459,26/07/2010,26/07/2010,13/09/2010,PARÀMETRES FISICOQUÍMICS,Nitrits,0.02,mg/l,CONGOST - DESEMBOCADURA RIERA CARBONELL,1210
01/01/2010 12:00:00 AM,CONGOST - DESEMBOCADURA RIERA CARBONELL,41459,26/07/2010,26/07/2010,13/09/2010,PARÀMETRES FISICOQUÍMICS,Conductivitat (20°C),1442,µS/cm,CONGOST - DESEMBOCADURA RIERA CARBONELL,1070
01/01/2010 12:00:00 AM,CONGOST - DESEMBOCADURA RIERA CARBONELL,41459,26/07/2010,26/07/2010,13/09/2010,PARÀMETRES FISICOQUÍMICS,pH,7.9,unitats,CONGOST - DESEMBOCADURA RIERA CARBONELL,1060
01/01/2010 12:00:00 AM,CONGOST - DESEMBOCADURA RIERA CARBONELL,41459,26/07/2010,26/07/2010,13/09/2010,PARÀMETRES FISICOQUÍMICS,Amoni,0.12,mg/l,CONGOST - DESEMBOCADURA RIERA CARBONELL,1220
01/01/2010 12:00:00 AM,CONGOST - DESEMBOCADURA RIERA CARBONELL,41459,26/07/2010,26/07/2010,13/09/2010,PARÀMETRES FISICOQUÍMICS,Oxidabilitat al permanganat,6.1,mg O2/l,CONGOST - DESEMBOCADURA RIERA CARBONELL,1240
01/01/2010 12:00:00 AM,CONGOST - DESEMBOCADURA RIERA CARBONELL,41527,28/09/2010,28/09/2010,15/12/2010,PARÀMETRES FISICOQUÍMICS,Alcalinitat (TAC),405,mg CaCO3/l,CONGOST - DESEMBOCADURA RIERA CARBONELL,1161
01/01/2010 12:00:00 AM,CONGOST - DESEMBOCADURA RIERA CARBONELL,41527,28/09/2010,28/09/2010,15/12/2010,PARÀMETRES FISICOQUÍMICS,Nitrits,0.07,mg/l,CONGOST - DESEMBOCADURA RIERA CARBONELL,1210
01/01/2010 12:00:00 AM,CONGOST - DESEMBOCADURA RIERA CARBONELL,41527,28/09/2010,28/09/2010,15/12/2010,PARÀMETRES FISICOQUÍMICS,Fosfats (P2O5),2.8,mg/l,CONGOST - DESEMBOCADURA RIERA CARBONELL,1370
01/01/2010 12:00:00 AM,CONGOST - DESEMBOCADURA RIERA CARBONELL,41527,28/09/2010,28/09/2010,15/12/2010,PARÀMETRES FISICOQUÍMICS,Sílice,1,mg/l,CONGOST - DESEMBOCADURA RIERA CARBONELL,1100
01/01/2010 12:00:00 AM,CONGOST - DESEMBOCADURA RIERA CARBONELL,41527,28/09/2010,28/09/2010,15/12/2010,PARÀMETRES FISICOQUÍMICS,Residu sec a 105ºC,1.36,g/l,CONGOST - DESEMBOCADURA RIERA CARBONELL,1174
01/01/2010 12:00:00 AM,CONGOST - DESEMBOCADURA RIERA CARBONELL,41527,28/09/2010,28/09/2010,15/12/2010,PARÀMETRES FISICOQUÍMICS,Duresa total,368,mg CaCO3/l,CONGOST - DESEMBOCADURA RIERA CARBONELL,1160
01/01/2010 12:00:00 AM,CONGOST - DESEMBOCADURA RIERA CARBONELL,41527,28/09/2010,28/09/2010,15/12/2010,PARÀMETRES FISICOQUÍMICS,Sulfats,68.5,mg/l,CONGOST - DESEMBOCADURA RIERA CARBONELL,1090
01/01/2010 12:00:00 AM,CONGOST - DESEMBOCADURA RIERA CARBONELL,41527,28/09/2010,28/09/2010,15/12/2010,PARÀMETRES FISICOQUÍMICS,Clorurs,155.7,mg/l,CONGOST - DESEMBOCADURA RIERA CARBONELL,1080
01/01/2010 12:00:00 AM,CONGOST - DESEMBOCADURA RIERA CARBONELL,41527,28/09/2010,28/09/2010,15/12/2010,PARÀMETRES FISICOQUÍMICS,Oxidabilitat al permanganat,4.7,mg O2/l,CONGOST - DESEMBOCADURA RIERA CARBONELL,1240
01/01/2010 12:00:00 AM,CONGOST - DESEMBOCADURA RIERA CARBONELL,41527,28/09/2010,28/09/2010,15/12/2010,PARÀMETRES FISICOQUÍMICS,Conductivitat (20°C),1088,µS/cm,CONGOST - DESEMBOCADURA RIERA CARBONELL,1070
01/01/2010 12:00:00 AM,CONGOST - DESEMBOCADURA RIERA CARBONELL,41527,28/09/2010,28/09/2010,15/12/2010,PARÀMETRES FISICOQUÍMICS,pH,8.28,unitats,CONGOST - DESEMBOCADURA RIERA CARBONELL,1060
01/01/2010 12:00:00 AM,CONGOST - DESEMBOCADURA RIERA CARBONELL,41527,28/09/2010,28/09/2010,15/12/2010,PARÀMETRES FISICOQUÍMICS,Amoni,0.28,mg/l,CONGOST - DESEMBOCADURA RIERA CARBONELL,1220
01/01/2010 12:00:00 AM,CONGOST - DESEMBOCADURA RIERA CARBONELL,41527,28/09/2010,28/09/2010,15/12/2010,PARÀMETRES FISICOQUÍMICS,Calci,100.9,mg/l,CONGOST - DESEMBOCADURA RIERA CARBONELL,1110
01/01/2010 12:00:00 AM,CONGOST - DESEMBOCADURA RIERA CARBONELL,41527,28/09/2010,28/09/2010,15/12/2010,PARÀMETRES FISICOQUÍMICS,Magnesi,23.3,mg/l,CONGOST - DESEMBOCADURA RIERA CARBONELL,1120
01/01/2010 12:00:00 AM,CONGOST - DESEMBOCADURA RIERA CARBONELL,41527,28/09/2010,28/09/2010,15/12/2010,PARÀMETRES FISICOQUÍMICS,Nitrats,22.3,mg/l,CONGOST - DESEMBOCADURA RIERA CARBONELL,1200
01/01/2010 12:00:00 AM,CONGOST - DESEMBOCADURA RIERA CARBONELL,41611,29/10/2010,29/10/2010,15/12/2010,PARÀMETRES FISICOQUÍMICS,Alcalinitat (TAC),385,mg CaCO3/l,CONGOST - DESEMBOCADURA RIERA CARBONELL,1161
01/01/2010 12:00:00 AM,CONGOST - DESEMBOCADURA RIERA CARBONELL,41611,29/10/2010,29/10/2010,15/12/2010,PARÀMETRES FISICOQUÍMICS,Conductivitat (20°C),1254,µS/cm,CONGOST - DESEMBOCADURA RIERA CARBONELL,1070
01/01/2010 12:00:00 AM,CONGOST - DESEMBOCADURA RIERA CARBONELL,41611,29/10/2010,29/10/2010,15/12/2010,PARÀMETRES FISICOQUÍMICS,pH,8.23,unitats,CONGOST - DESEMBOCADURA RIERA CARBONELL,1060
01/01/2010 12:00:00 AM,CONGOST - DESEMBOCADURA RIERA CARBONELL,41611,29/10/2010,29/10/2010,15/12/2010,PARÀMETRES FISICOQUÍMICS,Residu sec a 105ºC,0.92,g/l,CONGOST - DESEMBOCADURA RIERA CARBONELL,1174
01/01/2010 12:00:00 AM,CONGOST - DESEMBOCADURA RIERA CARBONELL,41611,29/10/2010,29/10/2010,15/12/2010,PARÀMETRES FISICOQUÍMICS,Amoni,0.35,mg/l,CONGOST - DESEMBOCADURA RIERA CARBONELL,1220
01/01/2010 12:00:00 AM,CONGOST - DESEMBOCADURA RIERA CARBONELL,41611,29/10/2010,29/10/2010,15/12/2010,PARÀMETRES FISICOQUÍMICS,Oxidabilitat al permanganat,2.8,mg O2/l,CONGOST - DESEMBOCADURA RIERA CARBONELL,1240
01/01/2010 12:00:00 AM,CONGOST - DESEMBOCADURA RIERA CARBONELL,41611,29/10/2010,29/10/2010,15/12/2010,PARÀMETRES FISICOQUÍMICS,Nitrats,36.3,mg/l,CONGOST - DESEMBOCADURA RIERA CARBONELL,1200
01/01/2010 12:00:00 AM,CONGOST - DESEMBOCADURA RIERA CARBONELL,41611,29/10/2010,29/10/2010,15/12/2010,PARÀMETRES FISICOQUÍMICS,Magnesi,24.3,mg/l,CONGOST - DESEMBOCADURA RIERA CARBONELL,1120
01/01/2010 12:00:00 AM,CONGOST - DESEMBOCADURA RIERA CARBONELL,41611,29/10/2010,29/10/2010,15/12/2010,PARÀMETRES FISICOQUÍMICS,Clorurs,162.8,mg/l,CONGOST - DESEMBOCADURA RIERA CARBONELL,1080
01/01/2010 12:00:00 AM,CONGOST - DESEMBOCADURA RIERA CARBONELL,41611,29/10/2010,29/10/2010,15/12/2010,PARÀMETRES FISICOQUÍMICS,Sulfats,83.5,mg/l,CONGOST - DESEMBOCADURA RIERA CARBONELL,1090
01/01/2010 12:00:00 AM,CONGOST - DESEMBOCADURA RIERA CARBONELL,41611,29/10/2010,29/10/2010,15/12/2010,PARÀMETRES FISICOQUÍMICS,Fosfats (P2O5),1.6,mg/l,CONGOST - DESEMBOCADURA RIERA CARBONELL,1370
01/01/2010 12:00:00 AM,CONGOST - DESEMBOCADURA RIERA CARBONELL,41611,29/10/2010,29/10/2010,15/12/2010,PARÀMETRES FISICOQUÍMICS,Sílice,1,mg/l,CONGOST - DESEMBOCADURA RIERA CARBONELL,1100
01/01/2010 12:00:00 AM,CONGOST - DESEMBOCADURA RIERA CARBONELL,41611,29/10/2010,29/10/2010,15/12/2010,PARÀMETRES FISICOQUÍMICS,Calci,114.6,mg/l,CONGOST - DESEMBOCADURA RIERA CARBONELL,1110
01/01/2010 12:00:00 AM,CONGOST - DESEMBOCADURA RIERA CARBONELL,41611,29/10/2010,29/10/2010,15/12/2010,PARÀMETRES FISICOQUÍMICS,Duresa total,386,mg CaCO3/l,CONGOST - DESEMBOCADURA RIERA CARBONELL,1160
01/01/2010 12:00:00 AM,CONGOST - DESEMBOCADURA RIERA CARBONELL,41611,29/10/2010,29/10/2010,15/12/2010,PARÀMETRES FISICOQUÍMICS,Nitrits,0.14,mg/l,CONGOST - DESEMBOCADURA RIERA CARBONELL,1210
01/01/2010 12:00:00 AM,CONGOST - DESPRÉS DE DEPURADORA,41005,25/01/2010,25/01/2010,23/02/2010,PARÀMETRES FISICOQUÍMICS,Amoni,0.64,mg/l,CONGOST - DESPRÉS DE DEPURADORA,1220
01/01/2010 12:00:00 AM,CONGOST - DESPRÉS DE DEPURADORA,41005,25/01/2010,25/01/2010,23/02/2010,PARÀMETRES FISICOQUÍMICS,Manganès,0.04,mg/l,CONGOST - DESPRÉS DE DEPURADORA,1340
01/01/2010 12:00:00 AM,CONGOST - DESPRÉS DE DEPURADORA,41005,25/01/2010,25/01/2010,23/02/2010,PARÀMETRES FISICOQUÍMICS,Duresa total,226,mg CaCO3/l,CONGOST - DESPRÉS DE DEPURADORA,1160
01/01/2010 12:00:00 AM,CONGOST - DESPRÉS DE DEPURADORA,41005,25/01/2010,25/01/2010,23/02/2010,PARÀMETRES FISICOQUÍMICS,Nitrats,16,mg/l,CONGOST - DESPRÉS DE DEPURADORA,1200
01/01/2010 12:00:00 AM,CONGOST - DESPRÉS DE DEPURADORA,41005,25/01/2010,25/01/2010,23/02/2010,PARÀMETRES FISICOQUÍMICS,pH,7.19,unitats,CONGOST - DESPRÉS DE DEPURADORA,1060
01/01/2010 12:00:00 AM,CONGOST - DESPRÉS DE DEPURADORA,41005,25/01/2010,25/01/2010,23/02/2010,PARÀMETRES FISICOQUÍMICS,Conductivitat (20°C),1129,µS/cm,CONGOST - DESPRÉS DE DEPURADORA,1070
01/01/2010 12:00:00 AM,CONGOST - DESPRÉS DE DEPURADORA,41005,25/01/2010,25/01/2010,23/02/2010,PARÀMETRES FISICOQUÍMICS,Níquel,0.07,mg/l,CONGOST - DESPRÉS DE DEPURADORA,1501
01/01/2010 12:00:00 AM,CONGOST - DESPRÉS DE DEPURADORA,41005,25/01/2010,25/01/2010,23/02/2010,PARÀMETRES FISICOQUÍMICS,Zinc,0.15,mg/l,CONGOST - DESPRÉS DE DEPURADORA,1361
01/01/2010 12:00:00 AM,CONGOST - DESPRÉS DE DEPURADORA,41005,25/01/2010,25/01/2010,23/02/2010,PARÀMETRES FISICOQUÍMICS,Sílice,9.2,mg/l,CONGOST - DESPRÉS DE DEPURADORA,1100
01/01/2010 12:00:00 AM,CONGOST - DESPRÉS DE DEPURADORA,41005,25/01/2010,25/01/2010,23/02/2010,PARÀMETRES FISICOQUÍMICS,Residu sec a 105ºC,0.8,g/l,CONGOST - DESPRÉS DE DEPURADORA,1174
01/01/2010 12:00:00 AM,CONGOST - DESPRÉS DE DEPURADORA,41005,25/01/2010,25/01/2010,23/02/2010,PARÀMETRES FISICOQUÍMICS,Magnesi,3.4,mg/l,CONGOST - DESPRÉS DE DEPURADORA,1120
01/01/2010 12:00:00 AM,CONGOST - DESPRÉS DE DEPURADORA,41005,25/01/2010,25/01/2010,23/02/2010,PARÀMETRES FISICOQUÍMICS,Oxidabilitat al permanganat,9.9,mg O2/l,CONGOST - DESPRÉS DE DEPURADORA,1240
01/01/2010 12:00:00 AM,CONGOST - DESPRÉS DE DEPURADORA,41005,25/01/2010,25/01/2010,23/02/2010,PARÀMETRES FISICOQUÍMICS,Clorurs,169.9,mg/l,CONGOST - DESPRÉS DE DEPURADORA,1080
01/01/2010 12:00:00 AM,CONGOST - DESPRÉS DE DEPURADORA,41005,25/01/2010,25/01/2010,23/02/2010,PARÀMETRES FISICOQUÍMICS,Ferro (mg/l),0.06,mg/l,CONGOST - DESPRÉS DE DEPURADORA,1330
01/01/2010 12:00:00 AM,CONGOST - DESPRÉS DE DEPURADORA,41005,25/01/2010,25/01/2010,23/02/2010,PARÀMETRES FISICOQUÍMICS,Sulfats,68.5,mg/l,CONGOST - DESPRÉS DE DEPURADORA,1090
01/01/2010 12:00:00 AM,CONGOST - DESPRÉS DE DEPURADORA,41005,25/01/2010,25/01/2010,23/02/2010,PARÀMETRES FISICOQUÍMICS,D.Q.O.,59,mg O2/l,CONGOST - DESPRÉS DE DEPURADORA,1241
01/01/2010 12:00:00 AM,CONGOST - DESPRÉS DE DEPURADORA,41005,25/01/2010,25/01/2010,23/02/2010,PARÀMETRES FISICOQUÍMICS,Fosfats (P2O5),10.9,mg/l,CONGOST - DESPRÉS DE DEPURADORA,1370
01/01/2010 12:00:00 AM,CONGOST - DESPRÉS DE DEPURADORA,41005,25/01/2010,25/01/2010,23/02/2010,PARÀMETRES FISICOQUÍMICS,Calci,84.9,mg/l,CONGOST - DESPRÉS DE DEPURADORA,1110
01/01/2010 12:00:00 AM,CONGOST - DESPRÉS DE DEPURADORA,41005,25/01/2010,25/01/2010,23/02/2010,PARÀMETRES FISICOQUÍMICS,Alcalinitat (TAC),290,mg CaCO3/l,CONGOST - DESPRÉS DE DEPURADORA,1161
01/01/2010 12:00:00 AM,CONGOST - DESPRÉS DE DEPURADORA,41084,24/02/2010,24/02/2010,10/03/2010,PARÀMETRES FISICOQUÍMICS,Residu sec a 105ºC,0.48,g/l,CONGOST - DESPRÉS DE DEPURADORA,1174
01/01/2010 12:00:00 AM,CONGOST - DESPRÉS DE DEPURADORA,41084,24/02/2010,24/02/2010,10/03/2010,PARÀMETRES FISICOQUÍMICS,Sulfur d'hidrògen,0,mg/l,CONGOST - DESPRÉS DE DEPURADORA,1260
01/01/2010 12:00:00 AM,CONGOST - DESPRÉS DE DEPURADORA,41084,24/02/2010,24/02/2010,10/03/2010,PARÀMETRES FISICOQUÍMICS,Oxidabilitat al permanganat,2.7,mg O2/l,CONGOST - DESPRÉS DE DEPURADORA,1240
01/01/2010 12:00:00 AM,CONGOST - DESPRÉS DE DEPURADORA,41084,24/02/2010,24/02/2010,10/03/2010,PARÀMETRES FISICOQUÍMICS,Nitrits,0.41,mg/l,CONGOST - DESPRÉS DE DEPURADORA,1210
01/01/2010 12:00:00 AM,CONGOST - DESPRÉS DE DEPURADORA,41084,24/02/2010,24/02/2010,10/03/2010,PARÀMETRES FISICOQUÍMICS,Amoni,0.72,mg/l,CONGOST - DESPRÉS DE DEPURADORA,1220
01/01/2010 12:00:00 AM,CONGOST - DESPRÉS DE DEPURADORA,41084,24/02/2010,24/02/2010,10/03/2010,PARÀMETRES FISICOQUÍMICS,pH,8.07,unitats,CONGOST - DESPRÉS DE DEPURADORA,1060
01/01/2010 12:00:00 AM,CONGOST - DESPRÉS DE DEPURADORA,41084,24/02/2010,24/02/2010,10/03/2010,PARÀMETRES FISICOQUÍMICS,Conductivitat (20°C),723,µS/cm,CONGOST - DESPRÉS DE DEPURADORA,1070
01/01/2010 12:00:00 AM,CONGOST - DESPRÉS DE DEPURADORA,41084,24/02/2010,24/02/2010,10/03/2010,PARÀMETRES FISICOQUÍMICS,Clorurs,77.8,mg/l,CONGOST - DESPRÉS DE DEPURADORA,1080
01/01/2010 12:00:00 AM,CONGOST - DESPRÉS DE DEPURADORA,41084,24/02/2010,24/02/2010,10/03/2010,PARÀMETRES FISICOQUÍMICS,Sulfats,46.4,mg/l,CONGOST - DESPRÉS DE DEPURADORA,1090
01/01/2010 12:00:00 AM,CONGOST - DESPRÉS DE DEPURADORA,41084,24/02/2010,24/02/2010,10/03/2010,PARÀMETRES FISICOQUÍMICS,Alcalinitat (TAC),304,mg CaCO3/l,CONGOST - DESPRÉS DE DEPURADORA,1161
01/01/2010 12:00:00 AM,CONGOST - DESPRÉS DE DEPURADORA,41084,24/02/2010,24/02/2010,10/03/2010,PARÀMETRES FISICOQUÍMICS,Duresa total,286,mg CaCO3/l,CONGOST - DESPRÉS DE DEPURADORA,1160
01/01/2010 12:00:00 AM,CONGOST - DESPRÉS DE DEPURADORA,41084,24/02/2010,24/02/2010,10/03/2010,PARÀMETRES FISICOQUÍMICS,Sílice,6,mg/l,CONGOST - DESPRÉS DE DEPURADORA,1100
01/01/2010 12:00:00 AM,CONGOST - DESPRÉS DE DEPURADORA,41084,24/02/2010,24/02/2010,10/03/2010,PARÀMETRES FISICOQUÍMICS,Fosfats (P2O5),2.2,mg/l,CONGOST - DESPRÉS DE DEPURADORA,1370
01/01/2010 12:00:00 AM,CONGOST - DESPRÉS DE DEPURADORA,41084,24/02/2010,24/02/2010,10/03/2010,PARÀMETRES FISICOQUÍMICS,Ferro (mg/l),0.02,mg/l,CONGOST - DESPRÉS DE DEPURADORA,1330
01/01/2010 12:00:00 AM,CONGOST - DESPRÉS DE DEPURADORA,41084,24/02/2010,24/02/2010,10/03/2010,PARÀMETRES FISICOQUÍMICS,Magnesi,21.4,mg/l,CONGOST - DESPRÉS DE DEPURADORA,1120
01/01/2010 12:00:00 AM,CONGOST - DESPRÉS DE DEPURADORA,41084,24/02/2010,24/02/2010,10/03/2010,PARÀMETRES FISICOQUÍMICS,Calci,79.3,mg/l,CONGOST - DESPRÉS DE DEPURADORA,1110
01/01/2010 12:00:00 AM,CONGOST - DESPRÉS DE DEPURADORA,41084,24/02/2010,24/02/2010,10/03/2010,PARÀMETRES FISICOQUÍMICS,Nitrats,20,mg/l,CONGOST - DESPRÉS DE DEPURADORA,1200
01/01/2010 12:00:00 AM,CONGOST - DESPRÉS DE DEPURADORA,41152,25/03/2010,25/03/2010,04/05/2010,PARÀMETRES FISICOQUÍMICS,Duresa total,320,mg CaCO3/l,CONGOST - DESPRÉS DE DEPURADORA,1160
01/01/2010 12:00:00 AM,CONGOST - DESPRÉS DE DEPURADORA,41152,25/03/2010,25/03/2010,04/05/2010,PARÀMETRES FISICOQUÍMICS,Alcalinitat (TAC),126,mg CaCO3/l,CONGOST - DESPRÉS DE DEPURADORA,1161
01/01/2010 12:00:00 AM,CONGOST - DESPRÉS DE DEPURADORA,41152,25/03/2010,25/03/2010,04/05/2010,PARÀMETRES FISICOQUÍMICS,Sulfats,65,mg/l,CONGOST - DESPRÉS DE DEPURADORA,1090
01/01/2010 12:00:00 AM,CONGOST - DESPRÉS DE DEPURADORA,41152,25/03/2010,25/03/2010,04/05/2010,PARÀMETRES FISICOQUÍMICS,Clorurs,162.8,mg/l,CONGOST - DESPRÉS DE DEPURADORA,1080
01/01/2010 12:00:00 AM,CONGOST - DESPRÉS DE DEPURADORA,41152,25/03/2010,25/03/2010,04/05/2010,PARÀMETRES FISICOQUÍMICS,Residu sec a 105ºC,0.76,g/l,CONGOST - DESPRÉS DE DEPURADORA,1174
01/01/2010 12:00:00 AM,CONGOST - DESPRÉS DE DEPURADORA,41152,25/03/2010,25/03/2010,04/05/2010,PARÀMETRES FISICOQUÍMICS,Conductivitat (20°C),1152,µS/cm,CONGOST - DESPRÉS DE DEPURADORA,1070
01/01/2010 12:00:00 AM,CONGOST - DESPRÉS DE DEPURADORA,41152,25/03/2010,25/03/2010,04/05/2010,PARÀMETRES FISICOQUÍMICS,pH,7.52,unitats,CONGOST - DESPRÉS DE DEPURADORA,1060
01/01/2010 12:00:00 AM,CONGOST - DESPRÉS DE DEPURADORA,41152,25/03/2010,25/03/2010,04/05/2010,PARÀMETRES FISICOQUÍMICS,Calci,106.6,mg/l,CONGOST - DESPRÉS DE DEPURADORA,1110
01/01/2010 12:00:00 AM,CONGOST - DESPRÉS DE DEPURADORA,41152,25/03/2010,25/03/2010,04/05/2010,PARÀMETRES FISICOQUÍMICS,Oxidabilitat al permanganat,4.1,mg O2/l,CONGOST - DESPRÉS DE DEPURADORA,1240
01/01/2010 12:00:00 AM,CONGOST - DESPRÉS DE DEPURADORA,41152,25/03/2010,25/03/2010,04/05/2010,PARÀMETRES FISICOQUÍMICS,Amoni,1,mg/l,CONGOST - DESPRÉS DE DEPURADORA,1220
01/01/2010 12:00:00 AM,CONGOST - DESPRÉS DE DEPURADORA,41152,25/03/2010,25/03/2010,04/05/2010,PARÀMETRES FISICOQUÍMICS,Manganès,0.03,mg/l,CONGOST - DESPRÉS DE DEPURADORA,1340
01/01/2010 12:00:00 AM,CONGOST - DESPRÉS DE DEPURADORA,41152,25/03/2010,25/03/2010,04/05/2010,PARÀMETRES FISICOQUÍMICS,Fosfats (P2O5),8.7,mg/l,CONGOST - DESPRÉS DE DEPURADORA,1370
01/01/2010 12:00:00 AM,CONGOST - DESPRÉS DE DEPURADORA,41152,25/03/2010,25/03/2010,04/05/2010,PARÀMETRES FISICOQUÍMICS,Nitrits,0.41,mg/l,CONGOST - DESPRÉS DE DEPURADORA,1210
01/01/2010 12:00:00 AM,CONGOST - DESPRÉS DE DEPURADORA,41152,25/03/2010,25/03/2010,04/05/2010,PARÀMETRES FISICOQUÍMICS,Ferro (mg/l),0.035,mg/l,CONGOST - DESPRÉS DE DEPURADORA,1330
01/01/2010 12:00:00 AM,CONGOST - DESPRÉS DE DEPURADORA,41152,25/03/2010,25/03/2010,04/05/2010,PARÀMETRES FISICOQUÍMICS,Magnesi,13.1,mg/l,CONGOST - DESPRÉS DE DEPURADORA,1120
01/01/2010 12:00:00 AM,CONGOST - DESPRÉS DE DEPURADORA,41152,25/03/2010,25/03/2010,04/05/2010,PARÀMETRES FISICOQUÍMICS,Nitrats,28.6,mg/l,CONGOST - DESPRÉS DE DEPURADORA,1200
01/01/2010 12:00:00 AM,CONGOST - DESPRÉS DE DEPURADORA,41152,25/03/2010,25/03/2010,04/05/2010,PARÀMETRES FISICOQUÍMICS,Sílice,6,mg/l,CONGOST - DESPRÉS DE DEPURADORA,1100
01/01/2010 12:00:00 AM,CONGOST - DESPRÉS DE DEPURADORA,41225,29/04/2010,29/04/2010,22/07/2010,PARÀMETRES FISICOQUÍMICS,Fosfats (P2O5),10.2,mg/l,CONGOST - DESPRÉS DE DEPURADORA,1370
01/01/2010 12:00:00 AM,CONGOST - DESPRÉS DE DEPURADORA,41225,29/04/2010,29/04/2010,22/07/2010,PARÀMETRES FISICOQUÍMICS,Calci,72.1,mg/l,CONGOST - DESPRÉS DE DEPURADORA,1110
01/01/2010 12:00:00 AM,CONGOST - DESPRÉS DE DEPURADORA,41225,29/04/2010,29/04/2010,22/07/2010,PARÀMETRES FISICOQUÍMICS,Duresa total,334,mg CaCO3/l,CONGOST - DESPRÉS DE DEPURADORA,1160
01/01/2010 12:00:00 AM,CONGOST - DESPRÉS DE DEPURADORA,41225,29/04/2010,29/04/2010,22/07/2010,PARÀMETRES FISICOQUÍMICS,Sílice,10,mg/l,CONGOST - DESPRÉS DE DEPURADORA,1100
01/01/2010 12:00:00 AM,CONGOST - DESPRÉS DE DEPURADORA,41225,29/04/2010,29/04/2010,22/07/2010,PARÀMETRES FISICOQUÍMICS,Nitrits,0.71,mg/l,CONGOST - DESPRÉS DE DEPURADORA,1210
01/01/2010 12:00:00 AM,CONGOST - DESPRÉS DE DEPURADORA,41225,29/04/2010,29/04/2010,22/07/2010,PARÀMETRES FISICOQUÍMICS,Ferro (mg/l),0.05,mg/l,CONGOST - DESPRÉS DE DEPURADORA,1330
01/01/2010 12:00:00 AM,CONGOST - DESPRÉS DE DEPURADORA,41225,29/04/2010,29/04/2010,22/07/2010,PARÀMETRES FISICOQUÍMICS,Alcalinitat (TAC),297,mg CaCO3/l,CONGOST - DESPRÉS DE DEPURADORA,1161
01/01/2010 12:00:00 AM,CONGOST - DESPRÉS DE DEPURADORA,41225,29/04/2010,29/04/2010,22/07/2010,PARÀMETRES FISICOQUÍMICS,Manganès,0.04,mg/l,CONGOST - DESPRÉS DE DEPURADORA,1340
01/01/2010 12:00:00 AM,CONGOST - DESPRÉS DE DEPURADORA,41225,29/04/2010,29/04/2010,22/07/2010,PARÀMETRES FISICOQUÍMICS,Partícules sedimentables,0,g/l,CONGOST - DESPRÉS DE DEPURADORA,1402
01/01/2010 12:00:00 AM,CONGOST - DESPRÉS DE DEPURADORA,41225,29/04/2010,29/04/2010,22/07/2010,PARÀMETRES FISICOQUÍMICS,Nitrats,17.8,mg/l,CONGOST - DESPRÉS DE DEPURADORA,1200
01/01/2010 12:00:00 AM,CONGOST - DESPRÉS DE DEPURADORA,41225,29/04/2010,29/04/2010,22/07/2010,PARÀMETRES FISICOQUÍMICS,Níquel,0.04,mg/l,CONGOST - DESPRÉS DE DEPURADORA,1501
