CODI,NOM DEL CENTRE,ADREÇA,LOCALITZACIÓ,TIPUS SUBMINISTRAMENT,ANY,MES,DATA,CONSUM,COST
BOM004,BOMBA AIGUA,CARLES RIBA ESQ OLIVAR LOCAL,"(41.608213, 2.287789)",Electricitat,2013,Desembre,12/01/2013 12:00:00 AM,277,€118.37
BOM004,BOMBA AIGUA,CARLES RIBA ESQ OLIVAR LOCAL,"(41.608213, 2.287789)",Electricitat,2014,Febrer,02/01/2014 12:00:00 AM,111,€97.13
BOM004,BOMBA AIGUA,CARLES RIBA ESQ OLIVAR LOCAL,"(41.608213, 2.287789)",Electricitat,2014,Abril,04/01/2014 12:00:00 AM,23,€87.98
BOM004,BOMBA AIGUA,CARLES RIBA ESQ OLIVAR LOCAL,"(41.608213, 2.287789)",Electricitat,2014,Juny,06/01/2014 12:00:00 AM,243,€122.31
BOM004,BOMBA AIGUA,CARLES RIBA ESQ OLIVAR LOCAL,"(41.608213, 2.287789)",Electricitat,2014,Agost,08/01/2014 12:00:00 AM,486,€160.43
BOM004,BOMBA AIGUA,CARLES RIBA ESQ OLIVAR LOCAL,"(41.608213, 2.287789)",Electricitat,2014,Octubre,10/01/2014 12:00:00 AM,3,€84.77
BOM004,BOMBA AIGUA,CARLES RIBA ESQ OLIVAR LOCAL,"(41.608213, 2.287789)",Electricitat,2014,Desembre,12/01/2014 12:00:00 AM,0,€80.38
BOM004,BOMBA AIGUA,CARLES RIBA ESQ OLIVAR LOCAL,"(41.608213, 2.287789)",Electricitat,2015,Febrer,02/01/2015 12:00:00 AM,0,€80.38
BOM004,BOMBA AIGUA,CARLES RIBA ESQ OLIVAR LOCAL,"(41.608213, 2.287789)",Electricitat,2015,Abril,04/01/2015 12:00:00 AM,0,€80.38
BOM004,BOMBA AIGUA,CARLES RIBA ESQ OLIVAR LOCAL,"(41.608213, 2.287789)",Electricitat,2015,Juny,06/01/2015 12:00:00 AM,25,€88.32
BOM004,BOMBA AIGUA,CARLES RIBA ESQ OLIVAR LOCAL,"(41.608213, 2.287789)",Electricitat,2015,Agost,08/01/2015 12:00:00 AM,85,€97.65
BOM004,BOMBA AIGUA,CARLES RIBA ESQ OLIVAR LOCAL,"(41.608213, 2.287789)",Electricitat,2015,Octubre,10/01/2015 12:00:00 AM,416,€148.61
BOM004,BOMBA AIGUA,CARLES RIBA ESQ OLIVAR LOCAL,"(41.608213, 2.287789)",Electricitat,2015,Desembre,12/01/2015 12:00:00 AM,2666,€495.42
BOM004,BOMBA AIGUA,CARLES RIBA ESQ OLIVAR LOCAL,"(41.608213, 2.287789)",Electricitat,2016,Febrer,02/01/2016 12:00:00 AM,2062,€399.06
BOM004,BOMBA AIGUA,CARLES RIBA ESQ OLIVAR LOCAL,"(41.608213, 2.287789)",Electricitat,2016,Abril,04/01/2016 12:00:00 AM,1566,€323.35
BOM004,BOMBA AIGUA,CARLES RIBA ESQ OLIVAR LOCAL,"(41.608213, 2.287789)",Electricitat,2016,Juny,06/01/2016 12:00:00 AM,1,€84.46
BOM004,BOMBA AIGUA,CARLES RIBA ESQ OLIVAR LOCAL,"(41.608213, 2.287789)",Electricitat,2016,Juliol,07/01/2016 12:00:00 AM,0,€50.60
BOM004,BOMBA AIGUA,CARLES RIBA ESQ OLIVAR LOCAL,"(41.608213, 2.287789)",Electricitat,2016,Agost,08/01/2016 12:00:00 AM,39,€35.48
BOM004,BOMBA AIGUA,CARLES RIBA ESQ OLIVAR LOCAL,"(41.608213, 2.287789)",Electricitat,2016,Setembre,09/01/2016 12:00:00 AM,7,€30.60
BOM004,BOMBA AIGUA,CARLES RIBA ESQ OLIVAR LOCAL,"(41.608213, 2.287789)",Electricitat,2016,Octubre,10/01/2016 12:00:00 AM,10,€31.05
BOM004,BOMBA AIGUA,CARLES RIBA ESQ OLIVAR LOCAL,"(41.608213, 2.287789)",Electricitat,2016,Novembre,11/01/2016 12:00:00 AM,19,€32.43
BOM007,BOMBA BOMBEIG intermig,GUGLIELMO MARCONI CANT AV SANT JULIA,"(41.587516, 2.274138)",Electricitat,2011,Gener,01/01/2011 12:00:00 AM,0,€17.20
BOM007,BOMBA BOMBEIG intermig,GUGLIELMO MARCONI CANT AV SANT JULIA,"(41.587516, 2.274138)",Electricitat,2011,Febrer,02/01/2011 12:00:00 AM,750,€148.28
BOM007,BOMBA BOMBEIG intermig,GUGLIELMO MARCONI CANT AV SANT JULIA,"(41.587516, 2.274138)",Electricitat,2011,Març,03/01/2011 12:00:00 AM,333,€70.94
BOM007,BOMBA BOMBEIG intermig,GUGLIELMO MARCONI CANT AV SANT JULIA,"(41.587516, 2.274138)",Electricitat,2011,Abril,04/01/2011 12:00:00 AM,0,€16.69
BOM007,BOMBA BOMBEIG intermig,GUGLIELMO MARCONI CANT AV SANT JULIA,"(41.587516, 2.274138)",Electricitat,2011,Maig,05/01/2011 12:00:00 AM,388,€82.68
BOM007,BOMBA BOMBEIG intermig,GUGLIELMO MARCONI CANT AV SANT JULIA,"(41.587516, 2.274138)",Electricitat,2011,Juny,06/01/2011 12:00:00 AM,485,€103.33
BOM007,BOMBA BOMBEIG intermig,GUGLIELMO MARCONI CANT AV SANT JULIA,"(41.587516, 2.274138)",Electricitat,2011,Juliol,07/01/2011 12:00:00 AM,388,€83.38
BOM007,BOMBA BOMBEIG intermig,GUGLIELMO MARCONI CANT AV SANT JULIA,"(41.587516, 2.274138)",Electricitat,2011,Agost,08/01/2011 12:00:00 AM,416,€89.79
BOM007,BOMBA BOMBEIG intermig,GUGLIELMO MARCONI CANT AV SANT JULIA,"(41.587516, 2.274138)",Electricitat,2011,Setembre,09/01/2011 12:00:00 AM,416,€89.79
BOM007,BOMBA BOMBEIG intermig,GUGLIELMO MARCONI CANT AV SANT JULIA,"(41.587516, 2.274138)",Electricitat,2011,Octubre,10/01/2011 12:00:00 AM,443,€95.64
BOM007,BOMBA BOMBEIG intermig,GUGLIELMO MARCONI CANT AV SANT JULIA,"(41.587516, 2.274138)",Electricitat,2011,Novembre,11/01/2011 12:00:00 AM,416,€89.79
BOM007,BOMBA BOMBEIG intermig,GUGLIELMO MARCONI CANT AV SANT JULIA,"(41.587516, 2.274138)",Electricitat,2012,Gener,01/01/2012 12:00:00 AM,402,€96.11
BOM007,BOMBA BOMBEIG intermig,GUGLIELMO MARCONI CANT AV SANT JULIA,"(41.587516, 2.274138)",Electricitat,2012,Febrer,02/01/2012 12:00:00 AM,540,€119.45
BOM007,BOMBA BOMBEIG intermig,GUGLIELMO MARCONI CANT AV SANT JULIA,"(41.587516, 2.274138)",Electricitat,2012,Abril,04/01/2012 12:00:00 AM,804,€183.70
BOM007,BOMBA BOMBEIG intermig,GUGLIELMO MARCONI CANT AV SANT JULIA,"(41.587516, 2.274138)",Electricitat,2012,Juny,06/01/2012 12:00:00 AM,831,€191.43
BOM007,BOMBA BOMBEIG intermig,GUGLIELMO MARCONI CANT AV SANT JULIA,"(41.587516, 2.274138)",Electricitat,2012,Juliol,07/01/2012 12:00:00 AM,416,€101.46
BOM007,BOMBA BOMBEIG intermig,GUGLIELMO MARCONI CANT AV SANT JULIA,"(41.587516, 2.274138)",Electricitat,2012,Agost,08/01/2012 12:00:00 AM,402,€101.02
BOM007,BOMBA BOMBEIG intermig,GUGLIELMO MARCONI CANT AV SANT JULIA,"(41.587516, 2.274138)",Electricitat,2012,Setembre,09/01/2012 12:00:00 AM,443,€109.43
BOM007,BOMBA BOMBEIG intermig,GUGLIELMO MARCONI CANT AV SANT JULIA,"(41.587516, 2.274138)",Electricitat,2012,Octubre,10/01/2012 12:00:00 AM,471,€116.70
BOM007,BOMBA BOMBEIG intermig,GUGLIELMO MARCONI CANT AV SANT JULIA,"(41.587516, 2.274138)",Electricitat,2012,Novembre,11/01/2012 12:00:00 AM,402,€101.03
BOM007,BOMBA BOMBEIG intermig,GUGLIELMO MARCONI CANT AV SANT JULIA,"(41.587516, 2.274138)",Electricitat,2012,Desembre,12/01/2012 12:00:00 AM,402,€93.62
BOM007,BOMBA BOMBEIG intermig,GUGLIELMO MARCONI CANT AV SANT JULIA,"(41.587516, 2.274138)",Electricitat,2013,Gener,01/01/2013 12:00:00 AM,430,€99.28
BOM007,BOMBA BOMBEIG intermig,GUGLIELMO MARCONI CANT AV SANT JULIA,"(41.587516, 2.274138)",Electricitat,2013,Febrer,02/01/2013 12:00:00 AM,416,€96.49
BOM007,BOMBA BOMBEIG intermig,GUGLIELMO MARCONI CANT AV SANT JULIA,"(41.587516, 2.274138)",Electricitat,2013,Abril,04/01/2013 12:00:00 AM,818,€188.41
BOM007,BOMBA BOMBEIG intermig,GUGLIELMO MARCONI CANT AV SANT JULIA,"(41.587516, 2.274138)",Electricitat,2013,Juny,06/01/2013 12:00:00 AM,818,€185.98
BOM007,BOMBA BOMBEIG intermig,GUGLIELMO MARCONI CANT AV SANT JULIA,"(41.587516, 2.274138)",Electricitat,2013,Agost,08/01/2013 12:00:00 AM,942,€215.94
BOM007,BOMBA BOMBEIG intermig,GUGLIELMO MARCONI CANT AV SANT JULIA,"(41.587516, 2.274138)",Electricitat,2013,Octubre,10/01/2013 12:00:00 AM,831,€193.02
BOM007,BOMBA BOMBEIG intermig,GUGLIELMO MARCONI CANT AV SANT JULIA,"(41.587516, 2.274138)",Electricitat,2013,Desembre,12/01/2013 12:00:00 AM,831,€193.02
BOM007,BOMBA BOMBEIG intermig,GUGLIELMO MARCONI CANT AV SANT JULIA,"(41.587516, 2.274138)",Electricitat,2014,Febrer,02/01/2014 12:00:00 AM,818,€190.66
BOM007,BOMBA BOMBEIG intermig,GUGLIELMO MARCONI CANT AV SANT JULIA,"(41.587516, 2.274138)",Electricitat,2014,Abril,04/01/2014 12:00:00 AM,831,€192.15
BOM007,BOMBA BOMBEIG intermig,GUGLIELMO MARCONI CANT AV SANT JULIA,"(41.587516, 2.274138)",Electricitat,2014,Juny,06/01/2014 12:00:00 AM,831,€189.52
BOM007,BOMBA BOMBEIG intermig,GUGLIELMO MARCONI CANT AV SANT JULIA,"(41.587516, 2.274138)",Electricitat,2014,Agost,08/01/2014 12:00:00 AM,859,€194.57
BOM007,BOMBA BOMBEIG intermig,GUGLIELMO MARCONI CANT AV SANT JULIA,"(41.587516, 2.274138)",Electricitat,2014,Octubre,10/01/2014 12:00:00 AM,873,€197.58
BOM007,BOMBA BOMBEIG intermig,GUGLIELMO MARCONI CANT AV SANT JULIA,"(41.587516, 2.274138)",Electricitat,2014,Desembre,12/01/2014 12:00:00 AM,873,€199.01
BOM007,BOMBA BOMBEIG intermig,GUGLIELMO MARCONI CANT AV SANT JULIA,"(41.587516, 2.274138)",Electricitat,2015,Febrer,02/01/2015 12:00:00 AM,790,€188.83
BOM007,BOMBA BOMBEIG intermig,GUGLIELMO MARCONI CANT AV SANT JULIA,"(41.587516, 2.274138)",Electricitat,2015,Abril,04/01/2015 12:00:00 AM,845,€197.12
BOM007,BOMBA BOMBEIG intermig,GUGLIELMO MARCONI CANT AV SANT JULIA,"(41.587516, 2.274138)",Electricitat,2015,Juny,06/01/2015 12:00:00 AM,804,€188.59
BOM007,BOMBA BOMBEIG intermig,GUGLIELMO MARCONI CANT AV SANT JULIA,"(41.587516, 2.274138)",Electricitat,2015,Agost,08/01/2015 12:00:00 AM,859,€194.29
BOM007,BOMBA BOMBEIG intermig,GUGLIELMO MARCONI CANT AV SANT JULIA,"(41.587516, 2.274138)",Electricitat,2015,Octubre,10/01/2015 12:00:00 AM,859,€192.31
BOM007,BOMBA BOMBEIG intermig,GUGLIELMO MARCONI CANT AV SANT JULIA,"(41.587516, 2.274138)",Electricitat,2015,Desembre,12/01/2015 12:00:00 AM,887,€196.35
BOM007,BOMBA BOMBEIG intermig,GUGLIELMO MARCONI CANT AV SANT JULIA,"(41.587516, 2.274138)",Electricitat,2016,Febrer,02/01/2016 12:00:00 AM,776,€177.98
BOM007,BOMBA BOMBEIG intermig,GUGLIELMO MARCONI CANT AV SANT JULIA,"(41.587516, 2.274138)",Electricitat,2016,Abril,04/01/2016 12:00:00 AM,859,€190.66
BOM007,BOMBA BOMBEIG intermig,GUGLIELMO MARCONI CANT AV SANT JULIA,"(41.587516, 2.274138)",Electricitat,2016,Juny,06/01/2016 12:00:00 AM,831,€186.39
BOM007,BOMBA BOMBEIG intermig,GUGLIELMO MARCONI CANT AV SANT JULIA,"(41.587516, 2.274138)",Electricitat,2016,Agost,08/01/2016 12:00:00 AM,859,€190.66
BOM008,AVINGUDA PARC TORRES VILLAR JTO/ E.T.,AVINGUDA PARC TORRES VILLAR JTO/ E.T.,"(41.608213, 2.287789)",Electricitat,2011,Febrer,02/01/2011 12:00:00 AM,314,€134.07
BOM008,AVINGUDA PARC TORRES VILLAR JTO/ E.T.,AVINGUDA PARC TORRES VILLAR JTO/ E.T.,"(41.608213, 2.287789)",Electricitat,2011,Abril,04/01/2011 12:00:00 AM,565,€193.74
BOM008,AVINGUDA PARC TORRES VILLAR JTO/ E.T.,AVINGUDA PARC TORRES VILLAR JTO/ E.T.,"(41.608213, 2.287789)",Electricitat,2011,Juny,06/01/2011 12:00:00 AM,662,€210.84
BOM008,AVINGUDA PARC TORRES VILLAR JTO/ E.T.,AVINGUDA PARC TORRES VILLAR JTO/ E.T.,"(41.608213, 2.287789)",Electricitat,2011,Octubre,10/01/2011 12:00:00 AM,670,€217.88
BOM008,AVINGUDA PARC TORRES VILLAR JTO/ E.T.,AVINGUDA PARC TORRES VILLAR JTO/ E.T.,"(41.608213, 2.287789)",Electricitat,2011,Desembre,12/01/2011 12:00:00 AM,211,€121.07
BOM008,AVINGUDA PARC TORRES VILLAR JTO/ E.T.,AVINGUDA PARC TORRES VILLAR JTO/ E.T.,"(41.608213, 2.287789)",Electricitat,2012,Gener,01/01/2012 12:00:00 AM,88,€38.17
BOM008,AVINGUDA PARC TORRES VILLAR JTO/ E.T.,AVINGUDA PARC TORRES VILLAR JTO/ E.T.,"(41.608213, 2.287789)",Electricitat,2012,Febrer,02/01/2012 12:00:00 AM,255,€113.45
BOM008,AVINGUDA PARC TORRES VILLAR JTO/ E.T.,AVINGUDA PARC TORRES VILLAR JTO/ E.T.,"(41.608213, 2.287789)",Electricitat,2012,Abril,04/01/2012 12:00:00 AM,377,€172.92
BOM008,AVINGUDA PARC TORRES VILLAR JTO/ E.T.,AVINGUDA PARC TORRES VILLAR JTO/ E.T.,"(41.608213, 2.287789)",Electricitat,2012,Juny,06/01/2012 12:00:00 AM,813,€254.50
BOM008,AVINGUDA PARC TORRES VILLAR JTO/ E.T.,AVINGUDA PARC TORRES VILLAR JTO/ E.T.,"(41.608213, 2.287789)",Electricitat,2012,Agost,08/01/2012 12:00:00 AM,1410,€380.15
BOM008,AVINGUDA PARC TORRES VILLAR JTO/ E.T.,AVINGUDA PARC TORRES VILLAR JTO/ E.T.,"(41.608213, 2.287789)",Electricitat,2012,Octubre,10/01/2012 12:00:00 AM,963,€302.45
BOM008,AVINGUDA PARC TORRES VILLAR JTO/ E.T.,AVINGUDA PARC TORRES VILLAR JTO/ E.T.,"(41.608213, 2.287789)",Electricitat,2012,Desembre,12/01/2012 12:00:00 AM,190,€140.09
BOM008,AVINGUDA PARC TORRES VILLAR JTO/ E.T.,AVINGUDA PARC TORRES VILLAR JTO/ E.T.,"(41.608213, 2.287789)",Electricitat,2013,Febrer,02/01/2013 12:00:00 AM,134,€129.55
BOM008,AVINGUDA PARC TORRES VILLAR JTO/ E.T.,AVINGUDA PARC TORRES VILLAR JTO/ E.T.,"(41.608213, 2.287789)",Electricitat,2013,Abril,04/01/2013 12:00:00 AM,391,€178.78
BOM008,AVINGUDA PARC TORRES VILLAR JTO/ E.T.,AVINGUDA PARC TORRES VILLAR JTO/ E.T.,"(41.608213, 2.287789)",Electricitat,2013,Juny,06/01/2013 12:00:00 AM,746,€246.91
BOM008,AVINGUDA PARC TORRES VILLAR JTO/ E.T.,AVINGUDA PARC TORRES VILLAR JTO/ E.T.,"(41.608213, 2.287789)",Electricitat,2013,Agost,08/01/2013 12:00:00 AM,711,€251.90
BOM008,AVINGUDA PARC TORRES VILLAR JTO/ E.T.,AVINGUDA PARC TORRES VILLAR JTO/ E.T.,"(41.608213, 2.287789)",Electricitat,2013,Octubre,10/01/2013 12:00:00 AM,439,€203.74
BOM008,AVINGUDA PARC TORRES VILLAR JTO/ E.T.,AVINGUDA PARC TORRES VILLAR JTO/ E.T.,"(41.608213, 2.287789)",Electricitat,2013,Desembre,12/01/2013 12:00:00 AM,212,€161.00
BOM008,AVINGUDA PARC TORRES VILLAR JTO/ E.T.,AVINGUDA PARC TORRES VILLAR JTO/ E.T.,"(41.608213, 2.287789)",Electricitat,2014,Febrer,02/01/2014 12:00:00 AM,300,€186.57
BOM008,AVINGUDA PARC TORRES VILLAR JTO/ E.T.,AVINGUDA PARC TORRES VILLAR JTO/ E.T.,"(41.608213, 2.287789)",Electricitat,2014,Abril,04/01/2014 12:00:00 AM,637,€249.53
BOM008,AVINGUDA PARC TORRES VILLAR JTO/ E.T.,AVINGUDA PARC TORRES VILLAR JTO/ E.T.,"(41.608213, 2.287789)",Electricitat,2014,Juny,06/01/2014 12:00:00 AM,314,€188.66
BOM008,AVINGUDA PARC TORRES VILLAR JTO/ E.T.,AVINGUDA PARC TORRES VILLAR JTO/ E.T.,"(41.608213, 2.287789)",Electricitat,2014,Agost,08/01/2014 12:00:00 AM,747,€263.88
BOM008,AVINGUDA PARC TORRES VILLAR JTO/ E.T.,AVINGUDA PARC TORRES VILLAR JTO/ E.T.,"(41.608213, 2.287789)",Electricitat,2014,Octubre,10/01/2014 12:00:00 AM,305,€187.54
BOM008,AVINGUDA PARC TORRES VILLAR JTO/ E.T.,AVINGUDA PARC TORRES VILLAR JTO/ E.T.,"(41.608213, 2.287789)",Electricitat,2014,Desembre,12/01/2014 12:00:00 AM,174,€165.07
BOM008,AVINGUDA PARC TORRES VILLAR JTO/ E.T.,AVINGUDA PARC TORRES VILLAR JTO/ E.T.,"(41.608213, 2.287789)",Electricitat,2015,Febrer,02/01/2015 12:00:00 AM,207,€171.58
BOM008,AVINGUDA PARC TORRES VILLAR JTO/ E.T.,AVINGUDA PARC TORRES VILLAR JTO/ E.T.,"(41.608213, 2.287789)",Electricitat,2015,Abril,04/01/2015 12:00:00 AM,364,€199.49
BOM008,AVINGUDA PARC TORRES VILLAR JTO/ E.T.,AVINGUDA PARC TORRES VILLAR JTO/ E.T.,"(41.608213, 2.287789)",Electricitat,2015,Juny,06/01/2015 12:00:00 AM,815,€278.84
BOM008,AVINGUDA PARC TORRES VILLAR JTO/ E.T.,AVINGUDA PARC TORRES VILLAR JTO/ E.T.,"(41.608213, 2.287789)",Electricitat,2015,Agost,08/01/2015 12:00:00 AM,222,€172.58
BOM008,AVINGUDA PARC TORRES VILLAR JTO/ E.T.,AVINGUDA PARC TORRES VILLAR JTO/ E.T.,"(41.608213, 2.287789)",Electricitat,2015,Octubre,10/01/2015 12:00:00 AM,201,€168.67
BOM008,AVINGUDA PARC TORRES VILLAR JTO/ E.T.,AVINGUDA PARC TORRES VILLAR JTO/ E.T.,"(41.608213, 2.287789)",Electricitat,2015,Desembre,12/01/2015 12:00:00 AM,362,€196.07
BOM008,AVINGUDA PARC TORRES VILLAR JTO/ E.T.,AVINGUDA PARC TORRES VILLAR JTO/ E.T.,"(41.608213, 2.287789)",Electricitat,2016,Febrer,02/01/2016 12:00:00 AM,372,€197.29
BOM008,AVINGUDA PARC TORRES VILLAR JTO/ E.T.,AVINGUDA PARC TORRES VILLAR JTO/ E.T.,"(41.608213, 2.287789)",Electricitat,2016,Abril,04/01/2016 12:00:00 AM,375,€197.80
BOM008,AVINGUDA PARC TORRES VILLAR JTO/ E.T.,AVINGUDA PARC TORRES VILLAR JTO/ E.T.,"(41.608213, 2.287789)",Electricitat,2016,Juny,06/01/2016 12:00:00 AM,831,€275.14
BOM008,AVINGUDA PARC TORRES VILLAR JTO/ E.T.,AVINGUDA PARC TORRES VILLAR JTO/ E.T.,"(41.608213, 2.287789)",Electricitat,2016,Agost,08/01/2016 12:00:00 AM,1070,€241.65
BOM008,AVINGUDA PARC TORRES VILLAR JTO/ E.T.,AVINGUDA PARC TORRES VILLAR JTO/ E.T.,"(41.608213, 2.287789)",Electricitat,2016,Octubre,10/01/2016 12:00:00 AM,194,€60.61
BOM008,AVINGUDA PARC TORRES VILLAR JTO/ E.T.,AVINGUDA PARC TORRES VILLAR JTO/ E.T.,"(41.608213, 2.287789)",Electricitat,2016,Novembre,11/01/2016 12:00:00 AM,106,€46.49
BOM008,AVINGUDA PARC TORRES VILLAR JTO/ E.T.,AVINGUDA PARC TORRES VILLAR JTO/ E.T.,"(41.608213, 2.287789)",Electricitat,2016,Desembre,12/01/2016 12:00:00 AM,92,€44.24
BOM009,FONT ARGENTINA/COSTA RICA,FONT ARGENTINA/COSTA RICA,"(41.608213, 2.287789)",Electricitat,2011,Febrer,02/01/2011 12:00:00 AM,0,€99.62
BOM009,FONT ARGENTINA/COSTA RICA,FONT ARGENTINA/COSTA RICA,"(41.608213, 2.287789)",Electricitat,2011,Abril,04/01/2011 12:00:00 AM,0,€108.93
BOM009,FONT ARGENTINA/COSTA RICA,FONT ARGENTINA/COSTA RICA,"(41.608213, 2.287789)",Electricitat,2011,Juny,06/01/2011 12:00:00 AM,0,€85.59
BOM009,FONT ARGENTINA/COSTA RICA,FONT ARGENTINA/COSTA RICA,"(41.608213, 2.287789)",Electricitat,2011,Juliol,07/01/2011 12:00:00 AM,0,€59.39
BOM009,FONT ARGENTINA/COSTA RICA,FONT ARGENTINA/COSTA RICA,"(41.608213, 2.287789)",Electricitat,2011,Agost,08/01/2011 12:00:00 AM,787,€197.28
BOM009,FONT ARGENTINA/COSTA RICA,FONT ARGENTINA/COSTA RICA,"(41.608213, 2.287789)",Electricitat,2011,Setembre,09/01/2011 12:00:00 AM,624,€157.97
BOM009,FONT ARGENTINA/COSTA RICA,FONT ARGENTINA/COSTA RICA,"(41.608213, 2.287789)",Electricitat,2011,Octubre,10/01/2011 12:00:00 AM,0,€60.18
BOM009,FONT ARGENTINA/COSTA RICA,FONT ARGENTINA/COSTA RICA,"(41.608213, 2.287789)",Electricitat,2011,Novembre,11/01/2011 12:00:00 AM,0,€66.12
BOM009,FONT ARGENTINA/COSTA RICA,FONT ARGENTINA/COSTA RICA,"(41.608213, 2.287789)",Electricitat,2011,Desembre,12/01/2011 12:00:00 AM,0,€47.07
BOM009,FONT ARGENTINA/COSTA RICA,FONT ARGENTINA/COSTA RICA,"(41.608213, 2.287789)",Electricitat,2012,Gener,01/01/2012 12:00:00 AM,0,€71.54
BOM009,FONT ARGENTINA/COSTA RICA,FONT ARGENTINA/COSTA RICA,"(41.608213, 2.287789)",Electricitat,2012,Febrer,02/01/2012 12:00:00 AM,0,€73.90
BOM009,FONT ARGENTINA/COSTA RICA,FONT ARGENTINA/COSTA RICA,"(41.608213, 2.287789)",Electricitat,2012,Abril,04/01/2012 12:00:00 AM,0,€78.01
BOM009,FONT ARGENTINA/COSTA RICA,FONT ARGENTINA/COSTA RICA,"(41.608213, 2.287789)",Electricitat,2012,Maig,05/01/2012 12:00:00 AM,0,€64.44
BOM009,FONT ARGENTINA/COSTA RICA,FONT ARGENTINA/COSTA RICA,"(41.608213, 2.287789)",Electricitat,2012,Juny,06/01/2012 12:00:00 AM,0,€72.69
BOM009,FONT ARGENTINA/COSTA RICA,FONT ARGENTINA/COSTA RICA,"(41.608213, 2.287789)",Electricitat,2012,Juliol,07/01/2012 12:00:00 AM,0,€64.04
BOM009,FONT ARGENTINA/COSTA RICA,FONT ARGENTINA/COSTA RICA,"(41.608213, 2.287789)",Electricitat,2012,Agost,08/01/2012 12:00:00 AM,0,€71.13
BOM009,FONT ARGENTINA/COSTA RICA,FONT ARGENTINA/COSTA RICA,"(41.608213, 2.287789)",Electricitat,2012,Setembre,09/01/2012 12:00:00 AM,0,€71.97
BOM009,FONT ARGENTINA/COSTA RICA,FONT ARGENTINA/COSTA RICA,"(41.608213, 2.287789)",Electricitat,2012,Octubre,10/01/2012 12:00:00 AM,0,€69.89
BOM009,FONT ARGENTINA/COSTA RICA,FONT ARGENTINA/COSTA RICA,"(41.608213, 2.287789)",Electricitat,2012,Novembre,11/01/2012 12:00:00 AM,0,€75.38
BOM009,FONT ARGENTINA/COSTA RICA,FONT ARGENTINA/COSTA RICA,"(41.608213, 2.287789)",Electricitat,2012,Desembre,12/01/2012 12:00:00 AM,0,€66.93
BOM009,FONT ARGENTINA/COSTA RICA,FONT ARGENTINA/COSTA RICA,"(41.608213, 2.287789)",Electricitat,2013,Gener,01/01/2013 12:00:00 AM,0,€54.01
BOM009,FONT ARGENTINA/COSTA RICA,FONT ARGENTINA/COSTA RICA,"(41.608213, 2.287789)",Electricitat,2013,Febrer,02/01/2013 12:00:00 AM,0,€54.01
BOM009,FONT ARGENTINA/COSTA RICA,FONT ARGENTINA/COSTA RICA,"(41.608213, 2.287789)",Electricitat,2013,Març,03/01/2013 12:00:00 AM,0,€54.01
BOM009,FONT ARGENTINA/COSTA RICA,FONT ARGENTINA/COSTA RICA,"(41.608213, 2.287789)",Electricitat,2013,Abril,04/01/2013 12:00:00 AM,0,€54.01
BOM009,FONT ARGENTINA/COSTA RICA,FONT ARGENTINA/COSTA RICA,"(41.608213, 2.287789)",Electricitat,2013,Maig,05/01/2013 12:00:00 AM,0,€54.01
BOM009,FONT ARGENTINA/COSTA RICA,FONT ARGENTINA/COSTA RICA,"(41.608213, 2.287789)",Electricitat,2013,Juny,06/01/2013 12:00:00 AM,0,€68.20
BOM009,FONT ARGENTINA/COSTA RICA,FONT ARGENTINA/COSTA RICA,"(41.608213, 2.287789)",Electricitat,2013,Juliol,07/01/2013 12:00:00 AM,0,€68.20
BOM009,FONT ARGENTINA/COSTA RICA,FONT ARGENTINA/COSTA RICA,"(41.608213, 2.287789)",Electricitat,2013,Agost,08/01/2013 12:00:00 AM,0,€125.38
BOM009,FONT ARGENTINA/COSTA RICA,FONT ARGENTINA/COSTA RICA,"(41.608213, 2.287789)",Electricitat,2013,Setembre,09/01/2013 12:00:00 AM,0,€150.23
BOM009,FONT ARGENTINA/COSTA RICA,FONT ARGENTINA/COSTA RICA,"(41.608213, 2.287789)",Electricitat,2013,Octubre,10/01/2013 12:00:00 AM,0,€150.23
BOM009,FONT ARGENTINA/COSTA RICA,FONT ARGENTINA/COSTA RICA,"(41.608213, 2.287789)",Electricitat,2013,Novembre,11/01/2013 12:00:00 AM,0,€150.23
BOM009,FONT ARGENTINA/COSTA RICA,FONT ARGENTINA/COSTA RICA,"(41.608213, 2.287789)",Electricitat,2013,Desembre,12/01/2013 12:00:00 AM,0,€150.23
BOM009,FONT ARGENTINA/COSTA RICA,FONT ARGENTINA/COSTA RICA,"(41.608213, 2.287789)",Electricitat,2014,Gener,01/01/2014 12:00:00 AM,0,€297.60
BOM011,SISTEMA DE REG DE LA PLAÇA DE LA PAU,MARIA PALAU C/JOAN VIDAL JUMBERT,"(41.613735, 2.28081)",Electricitat,2011,Gener,01/01/2011 12:00:00 AM,12,€11.94
BOM011,SISTEMA DE REG DE LA PLAÇA DE LA PAU,MARIA PALAU C/JOAN VIDAL JUMBERT,"(41.613735, 2.28081)",Electricitat,2011,Febrer,02/01/2011 12:00:00 AM,10,€10.50
BOM011,SISTEMA DE REG DE LA PLAÇA DE LA PAU,MARIA PALAU C/JOAN VIDAL JUMBERT,"(41.613735, 2.28081)",Electricitat,2011,Març,03/01/2011 12:00:00 AM,16,€19.71
BOM011,SISTEMA DE REG DE LA PLAÇA DE LA PAU,MARIA PALAU C/JOAN VIDAL JUMBERT,"(41.613735, 2.28081)",Electricitat,2011,Abril,04/01/2011 12:00:00 AM,36,€15.62
