Data Inici,Data Final,President,Assumpte públic
05/06/2016 02:00:00 PM,05/06/2016 05:00:00 PM,Josep Mayoral Antigas,Penya Blanc i Blava de Granollers
05/06/2016 01:15:00 PM,05/06/2016 02:15:00 PM,Josep Mayoral Antigas,Acte de cloenda de la XXI edició de les Trobades d’Handbol Escolar Coaliment - BMG
05/06/2016 12:00:00 PM,05/06/2016 03:00:00 PM,Josep Mayoral Antigas,Moto GP
05/06/2016 11:00:00 AM,05/06/2016 12:00:00 PM,Josep Mayoral Antigas,Campionat de minibàsquet masculí de Catalunya - CBG
04/06/2016 07:30:00 PM,04/06/2016 08:30:00 PM,Josep Mayoral Antigas,Festival Flokloric Extremeño de l'Hogar Extremeño de Canovelles
04/06/2016 07:00:00 PM,04/06/2016 07:30:00 PM,Josep Mayoral Antigas,Diada de la Creu Roja
04/06/2016 05:30:00 PM,04/06/2016 06:30:00 PM,Josep Mayoral Antigas,Fraikin BMG - FC. Barcelona Lassa
04/06/2016 01:00:00 PM,04/06/2016 03:00:00 PM,Josep Mayoral Antigas,Moto GP
04/06/2016 12:00:00 PM,04/06/2016 12:30:00 PM,Josep Mayoral Antigas,Campionat de minibàsquet masculí de Catalunya - CBG
04/06/2016 11:30:00 AM,04/06/2016 12:00:00 PM,Josep Mayoral Antigas,Torneig CF. Ponent
04/06/2016 10:30:00 AM,04/06/2016 11:30:00 AM,Josep Mayoral Antigas,Torneig CF Finsobe
04/06/2016 10:00:00 AM,04/06/2016 10:30:00 AM,Josep Mayoral Antigas,Torneig At. Vallès
04/06/2016 09:30:00 AM,04/06/2016 10:00:00 AM,Josep Mayoral Antigas,Botigues al carrer
03/06/2016 12:00:00 PM,03/06/2016 01:00:00 PM,Josep Mayoral Antigas,Universitat Popular
03/06/2016 11:00:00 AM,03/06/2016 12:00:00 PM,Josep Mayoral Antigas,Presentació de la Xarxa C17 al Conseller
03/06/2016 09:40:00 AM,03/06/2016 10:30:00 AM,Josep Mayoral Antigas,"Acte de signatura pública, Ajuntament, Generalitat i UVIC per a la posada en funcionament de la UGranollers"
03/06/2016 09:30:00 AM,03/06/2016 10:30:00 AM,Josep Mayoral Antigas,Recepció i signatura al llibre d'honor delo Conseller Jordi Baiget
03/06/2016 08:30:00 AM,03/06/2016 09:30:00 AM,Josep Mayoral Antigas,Visita d'obres
02/06/2016 08:30:00 PM,02/06/2016 09:30:00 PM,Josep Mayoral Antigas,Recepció 1r. Equip masculí del BMG
02/06/2016 07:00:00 PM,02/06/2016 07:05:00 PM,Josep Mayoral Antigas,3 min. contra la violència de gènere
02/06/2016 04:00:00 PM,02/06/2016 05:00:00 PM,Josep Mayoral Antigas,Inauguració jornada Montserrat Montero
02/06/2016 01:00:00 PM,02/06/2016 02:00:00 PM,Josep Mayoral Antigas,Equip de serveis socials
02/06/2016 12:00:00 PM,02/06/2016 01:00:00 PM,Josep Mayoral Antigas,Àrea Territorial
02/06/2016 11:00:00 AM,02/06/2016 12:00:00 PM,Josep Mayoral Antigas,PAH
02/06/2016 09:00:00 AM,02/06/2016 10:00:00 AM,Josep Mayoral Antigas,"Secretaria d'Infraestructures i Mobilitat, Ricard Font"
01/06/2016 07:00:00 PM,01/06/2016 08:00:00 PM,Josep Mayoral Antigas,Trobada dels clubs de lectura de la comarca - Alicia Gimenez Barlett
01/06/2016 04:05:00 PM,01/06/2016 04:25:00 PM,Josep Mayoral Antigas,"Entrevista al Programa ""La Tarda"""
01/06/2016 11:00:00 AM,01/06/2016 12:00:00 PM,Josep Mayoral Antigas,Inauguració Aldi supermercats
01/06/2016 09:00:00 AM,01/06/2016 10:00:00 AM,Josep Mayoral Antigas,Inauguració del MAC
31/05/2016 07:30:00 PM,31/05/2016 08:30:00 PM,Josep Mayoral Antigas,Sessió Plenària
31/05/2016 06:40:00 PM,31/05/2016 07:00:00 PM,Josep Mayoral Antigas,"Junta General de Roca Umbert, Fàbrica de les Arts, SL"
31/05/2016 06:20:00 PM,31/05/2016 06:40:00 PM,Josep Mayoral Antigas,Junta General de Granollers Escena
31/05/2016 06:00:00 PM,31/05/2016 06:20:00 PM,Josep Mayoral Antigas,Junta General de Granollers Promocions
31/05/2016 05:15:00 PM,31/05/2016 06:00:00 PM,Josep Mayoral Antigas,Reunió equip de govern
31/05/2016 05:00:00 PM,31/05/2016 05:15:00 PM,Josep Mayoral Antigas,Junta de Govern Local
31/05/2016 01:00:00 PM,31/05/2016 02:00:00 PM,Josep Mayoral Antigas,Reunió amb gerència
31/05/2016 12:00:00 PM,31/05/2016 01:00:00 PM,Josep Mayoral Antigas,Reunió amb secretaria general
31/05/2016 09:00:00 AM,31/05/2016 10:00:00 AM,Josep Mayoral Antigas,Acte de commemoració del bombardeig
30/05/2016 07:00:00 PM,30/05/2016 08:00:00 PM,Josep Mayoral Antigas,Presentació actes de commemoració del 50 aniversari del CNG
30/05/2016 05:00:00 PM,30/05/2016 06:00:00 PM,Josep Mayoral Antigas,Presentació de la UGranollers al sector empresarial
30/05/2016 12:30:00 PM,30/05/2016 01:30:00 PM,Josep Mayoral Antigas,Cloenda dels actes en motiu del 30è aniversari de l'escola Mestres Montaña
30/05/2016 10:00:00 AM,30/05/2016 10:45:00 AM,Josep Mayoral Antigas,Vista dels alumnes d'una escola
30/05/2016 09:00:00 AM,30/05/2016 10:00:00 AM,Josep Mayoral Antigas,Entrevista d'El Punt Avui
30/05/2016 08:30:00 AM,30/05/2016 09:00:00 AM,Josep Mayoral Antigas,Reunió amb intervenció
29/05/2016 12:15:00 PM,29/05/2016 01:00:00 PM,Josep Mayoral Antigas,Campionat de Dansa Urbana
29/05/2016 11:00:00 AM,29/05/2016 12:30:00 PM,Josep Mayoral Antigas,Caminada al bosc de la Pau
29/05/2016 10:00:00 AM,29/05/2016 11:00:00 AM,Josep Mayoral Antigas,Visita al torneig Coaliment
29/05/2016 09:30:00 AM,29/05/2016 10:30:00 AM,Josep Mayoral Antigas,Sortida de la Bicicletada del Besòs
28/05/2016 07:30:00 PM,28/05/2016 08:30:00 PM,Josep Mayoral Antigas,Lliurament dels premis al millor nadador complert aleví del CNG
28/05/2016 06:00:00 PM,28/05/2016 07:00:00 PM,Josep Mayoral Antigas,Jornades de la gent gran - exhibició de XX
28/05/2016 05:00:00 PM,28/05/2016 06:00:00 PM,Josep Mayoral Antigas,Visita a les botigues al carrer. Org. Associació de comerciants La Traca
28/05/2016 04:30:00 PM,28/05/2016 05:30:00 PM,Josep Mayoral Antigas,Trobada de puntaires
28/05/2016 11:00:00 AM,28/05/2016 02:00:00 PM,Josep Mayoral Antigas,Participació en les jornades d'homenatge a Marta Mata - Ciutats educadores
27/05/2016 07:00:00 PM,27/05/2016 08:00:00 PM,Josep Mayoral Antigas,Inauguració exposició aquarel·les de pintura artistes casino
27/05/2016 06:00:00 PM,27/05/2016 07:00:00 PM,Josep Mayoral Antigas,Casament
27/05/2016 05:30:00 PM,27/05/2016 08:00:00 PM,Josep Mayoral Antigas,Trobada de corals de la setmana de la Gent Gran
27/05/2016 12:00:00 PM,27/05/2016 01:00:00 PM,Josep Mayoral Antigas,Entrevista amb el Diputat d'Urbanisme i habitatge. Josep Ramon Mut
27/05/2016 09:00:00 AM,27/05/2016 10:00:00 AM,Josep Mayoral Antigas,Entrevista amb el Conseller Rull
26/05/2016 08:30:00 PM,26/05/2016 09:30:00 PM,Josep Mayoral Antigas,Inauguració del concessionari Kia Motors
26/05/2016 08:00:00 PM,26/05/2016 09:00:00 PM,Josep Mayoral Antigas,Concert amb Triosatz
26/05/2016 10:30:00 AM,26/05/2016 11:45:00 AM,Josep Mayoral Antigas,Visita a les cooperatives escolars
25/05/2016 08:00:00 PM,25/05/2016 09:00:00 PM,Josep Mayoral Antigas,Reunió amb representants de diferents entitats senegaleses de la ciutat
25/05/2016 07:00:00 PM,25/05/2016 08:00:00 PM,Josep Mayoral Antigas,Junta de Portaveus
25/05/2016 06:00:00 PM,25/05/2016 07:00:00 PM,Josep Mayoral Antigas,Reunió d'alcaldes al CCVO
25/05/2016 12:00:00 PM,25/05/2016 01:00:00 PM,Josep Mayoral Antigas,Presentació del Mercat de l'Audiovisual de Catalunya 2016
25/05/2016 11:00:00 AM,25/05/2016 12:00:00 PM,Josep Mayoral Antigas,Inauguració jornades de la gent gran
24/05/2016 08:00:00 PM,24/05/2016 09:00:00 PM,Josep Mayoral Antigas,Trobada dels equips de govern de La Roca del Vallès i Granollers
24/05/2016 06:00:00 PM,24/05/2016 07:00:00 PM,Josep Mayoral Antigas,Reunió de Govern
24/05/2016 05:00:00 PM,24/05/2016 06:00:00 PM,Josep Mayoral Antigas,Assistència a l'acte de signatura del conveni entre AKI i la Generalitat de Catalunya
24/05/2016 02:00:00 PM,24/05/2016 04:00:00 PM,Josep Mayoral Antigas,Reunió amb el Degà de la UVIC
24/05/2016 01:00:00 PM,24/05/2016 02:00:00 PM,Josep Mayoral Antigas,Reunió amb gerència
24/05/2016 12:00:00 PM,24/05/2016 01:00:00 PM,Josep Mayoral Antigas,"Reunió amb el regidor de Civisme, seguretat i barris"
24/05/2016 11:00:00 AM,24/05/2016 12:00:00 PM,Josep Mayoral Antigas,Presentació del projecte Cantània
24/05/2016 10:00:00 AM,24/05/2016 10:45:00 AM,Josep Mayoral Antigas,Reunió amb el regidor d'Obres i Medi Ambient
24/05/2016 09:00:00 AM,24/05/2016 10:00:00 AM,Josep Mayoral Antigas,Classe amb alumnes de 4rt ESO d'un centre educatiu de Gr
24/05/2016 08:00:00 AM,24/05/2016 09:00:00 AM,Josep Mayoral Antigas,Reunió amb secretaria general
23/05/2016 02:30:00 PM,23/05/2016 04:00:00 PM,Josep Mayoral Antigas,President de la Diputació i alcalde de Tarragona
23/05/2016 10:00:00 AM,23/05/2016 12:00:00 PM,Josep Mayoral Antigas,Visita d'alumnes d'una escola
22/05/2016 02:00:00 PM,22/05/2016 03:00:00 PM,Josep Mayoral Antigas,Festa de la primavera per la gent gran - Av. Sant Miquel
22/05/2016 11:00:00 AM,22/05/2016 12:00:00 PM,Josep Mayoral Antigas,Torneig Coaliment d'handbol base
22/05/2016 10:00:00 AM,22/05/2016 11:00:00 AM,Josep Mayoral Antigas,Botifarrada i torneig de palitrocs - AV. L'Hostal
22/05/2016 09:30:00 AM,22/05/2016 10:30:00 AM,Josep Mayoral Antigas,Missa Celebració de les festes del Rocio de Can Bassa
21/05/2016 10:30:00 PM,21/05/2016 11:30:00 PM,Josep Mayoral Antigas,"Espectacle de titelles per adults ""Poemes Visuals"" - Jordi Bertran"
21/05/2016 10:00:00 PM,21/05/2016 11:00:00 PM,Josep Mayoral Antigas,Nocturn de Tai-Txi i Txi-Kung
21/05/2016 09:00:00 PM,21/05/2016 10:00:00 PM,Josep Mayoral Antigas,"Inici correfocs infantil, jove i gran"
21/05/2016 07:00:00 PM,21/05/2016 08:00:00 PM,Josep Mayoral Antigas,KH7 BMGF - Rocasa Gran Canaria ACE
21/05/2016 02:00:00 PM,21/05/2016 03:00:00 PM,Josep Mayoral Antigas,3a arrossada popular - AV. Lledoner
21/05/2016 01:00:00 PM,21/05/2016 02:00:00 PM,Josep Mayoral Antigas,Concurs de truites - Org. Barri Ponent
21/05/2016 10:00:00 AM,21/05/2016 11:00:00 AM,Josep Mayoral Antigas,Visita Inaugural de la Fira de Dibuix i Pintura a Granollers
20/05/2016 07:30:00 PM,20/05/2016 08:00:00 PM,Josep Mayoral Antigas,Trobada per teixir en públic
20/05/2016 07:00:00 PM,20/05/2016 07:30:00 PM,Josep Mayoral Antigas,"Activitat ""a les places"""
20/05/2016 06:00:00 PM,20/05/2016 07:00:00 PM,Josep Mayoral Antigas,Casament
20/05/2016 01:00:00 PM,20/05/2016 02:00:00 PM,Josep Mayoral Antigas,Comissió de civisme
20/05/2016 12:00:00 PM,20/05/2016 01:00:00 PM,Josep Mayoral Antigas,Reunió amb l'Alcalde de Terrassa
19/05/2016 07:00:00 PM,19/05/2016 08:00:00 PM,Josep Mayoral Antigas,Open Mac - Classe magistral de Joan Fontcuberta
19/05/2016 05:00:00 PM,19/05/2016 06:30:00 PM,Josep Mayoral Antigas,"Festa sw tancament del projecte ""Els murs que parlen"""
19/05/2016 01:30:00 PM,19/05/2016 02:30:00 PM,Josep Mayoral Antigas,Visita d'un grup d'alumnes de 4rt. ESO d'un institut de Granollers
19/05/2016 10:00:00 AM,19/05/2016 11:30:00 AM,Josep Mayoral Antigas,Reunió amb la Directora General de Comerç
18/05/2016 08:30:00 PM,18/05/2016 09:30:00 PM,Josep Mayoral Antigas,Fraikin BMG - Go Fit 
18/05/2016 07:00:00 PM,18/05/2016 08:00:00 PM,Josep Mayoral Antigas,Acte de presentació del llibre publicat pel Conseller Vila
18/05/2016 01:00:00 PM,18/05/2016 02:00:00 PM,Josep Mayoral Antigas,Visita a les actuacions de millora al riu Congost
18/05/2016 12:00:00 PM,18/05/2016 01:00:00 PM,Josep Mayoral Antigas,Comissió local de protecció civil
18/05/2016 09:00:00 AM,18/05/2016 10:00:00 AM,Josep Mayoral Antigas,Reunió amb la 1a. tinenta d'alcalde
17/05/2016 06:00:00 PM,17/05/2016 07:00:00 PM,Josep Mayoral Antigas,Grup municipal socialista
17/05/2016 05:15:00 PM,17/05/2016 06:00:00 PM,Josep Mayoral Antigas,Equip de govern
17/05/2016 05:00:00 PM,17/05/2016 05:15:00 PM,Josep Mayoral Antigas,Junta de Govern Local
17/05/2016 04:00:00 PM,17/05/2016 05:00:00 PM,Josep Mayoral Antigas,Reunió amb la regidora d'Urbanisme
17/05/2016 02:00:00 PM,17/05/2016 03:00:00 PM,Josep Mayoral Antigas,Reunió amb gerència
17/05/2016 01:00:00 PM,17/05/2016 02:00:00 PM,Josep Mayoral Antigas,Reunió amb la regidora de cultura
17/05/2016 10:00:00 AM,17/05/2016 12:00:00 PM,Josep Mayoral Antigas,Visita d'alumnes d'una escola de Granollers
17/05/2016 08:30:00 AM,17/05/2016 09:30:00 AM,Josep Mayoral Antigas,Reunió amb secretaria general
15/05/2016 09:00:00 AM,15/05/2016 10:00:00 AM,Josep Mayoral Antigas,Torneig Coaliment d'handbol base
14/05/2016 10:30:00 PM,14/05/2016 11:30:00 PM,Josep Mayoral Antigas,Sopar dels pastorets 
14/05/2016 09:00:00 PM,14/05/2016 11:00:00 PM,Josep Mayoral Antigas,Empúries - Banda Musical de Barcelona
14/05/2016 09:00:00 PM,14/05/2016 10:00:00 PM,Josep Mayoral Antigas,Cercavila de foc
14/05/2016 07:30:00 PM,14/05/2016 08:30:00 PM,Josep Mayoral Antigas,Lliurament regal institucional a les colles convidades
14/05/2016 07:00:00 PM,14/05/2016 08:00:00 PM,Josep Mayoral Antigas,"Berenar - Sopar. Acte solidari. Org. Av, Sant Julià de Palou"
14/05/2016 06:00:00 PM,14/05/2016 07:00:00 PM,Josep Mayoral Antigas,Clausura de l'exposició de Sixe Paredes
14/05/2016 05:00:00 PM,14/05/2016 06:00:00 PM,Josep Mayoral Antigas,Inauguració de la mostra de bestiari
14/05/2016 04:00:00 PM,14/05/2016 05:00:00 PM,Josep Mayoral Antigas,Plantada de Dracs 
14/05/2016 02:30:00 PM,14/05/2016 03:30:00 PM,Josep Mayoral Antigas,Casament
14/05/2016 01:30:00 PM,14/05/2016 02:30:00 PM,Josep Mayoral Antigas,Casament
14/05/2016 01:00:00 PM,14/05/2016 01:15:00 PM,Josep Mayoral Antigas,Casament
14/05/2016 12:00:00 PM,14/05/2016 01:00:00 PM,Josep Mayoral Antigas,Casament
14/05/2016 11:00:00 AM,14/05/2016 12:00:00 PM,Josep Mayoral Antigas,Casament
14/05/2016 10:00:00 AM,14/05/2016 11:00:00 AM,Josep Mayoral Antigas,Fira de les Herbes de Maig
13/05/2016 06:00:00 PM,13/05/2016 07:00:00 PM,Josep Mayoral Antigas,Concurs literari de Can Pedrals
13/05/2016 05:30:00 PM,13/05/2016 06:30:00 PM,Josep Mayoral Antigas,Concurs (És) Música
13/05/2016 12:30:00 PM,13/05/2016 03:00:00 PM,Josep Mayoral Antigas,"Dinar-Tertúlia del Cercle d’Empresaris amb l’Hble. Conseller d’Empresa i Coneixement, Sr. Jordi Baiget"
13/05/2016 11:00:00 AM,13/05/2016 12:00:00 PM,Josep Mayoral Antigas,Reunió amb Intervenció
13/05/2016 10:00:00 AM,13/05/2016 11:00:00 AM,Josep Mayoral Antigas,Reunió amb la Rgidora de Joventut
13/05/2016 08:00:00 AM,13/05/2016 08:00:00 AM,Josep Mayoral Antigas,Visita d'obres
12/05/2016 08:00:00 PM,12/05/2016 09:00:00 PM,Josep Mayoral Antigas,Inauguració exposició Formes i textures de la natura
10/05/2016 08:00:00 PM,10/05/2016 09:00:00 PM,Josep Mayoral Antigas,Trobada dels equips de govern de Les Franqueses del Vallès i de Granollers
10/05/2016 05:15:00 PM,10/05/2016 07:00:00 PM,Josep Mayoral Antigas,Reunió de Govern
10/05/2016 05:00:00 PM,10/05/2016 05:15:00 PM,Josep Mayoral Antigas,Junta de Govern Local
10/05/2016 02:30:00 PM,10/05/2016 03:30:00 PM,Josep Mayoral Antigas,Reunió amb gerència
10/05/2016 12:45:00 PM,10/05/2016 01:45:00 PM,Josep Mayoral Antigas,Reunió amb el Secretari General de l'Esports
10/05/2016 11:00:00 AM,10/05/2016 11:45:00 AM,Josep Mayoral Antigas,Presentació de dades de l'Associació d'Hotels del Vallès Oriental
09/05/2016 07:00:00 PM,09/05/2016 08:00:00 PM,Josep Mayoral Antigas,Reunió amb representants dels Escoltes 
09/05/2016 01:00:00 PM,09/05/2016 02:00:00 PM,Josep Mayoral Antigas,"Reunió amb Roger Loppacher, president del CAC"
09/05/2016 11:00:00 AM,09/05/2016 12:00:00 PM,Josep Mayoral Antigas,Reunió amb el Cap de l'Àrea de Serveis a la Persona
09/05/2016 09:30:00 AM,09/05/2016 11:00:00 AM,Josep Mayoral Antigas,"Benvinguda a les jormades: ""Emprenedores: miralls de futur"""
09/05/2016 08:30:00 AM,09/05/2016 09:30:00 AM,Josep Mayoral Antigas,Reunió amb el Secretari General
08/05/2016 05:30:00 PM,08/05/2016 06:30:00 PM,Josep Mayoral Antigas,Cantada d'havaneres a càrrec del grup REMS
08/05/2016 11:30:00 AM,08/05/2016 12:30:00 PM,Josep Mayoral Antigas,Trobada castellera
07/05/2016 08:00:00 PM,07/05/2016 09:00:00 PM,Josep Mayoral Antigas,Lliurament premis Novè concurs Ciutat de Granollers Jugar x Jugar
07/05/2016 05:00:00 PM,07/05/2016 06:00:00 PM,Josep Mayoral Antigas,La passada
06/05/2016 06:00:00 PM,06/05/2016 07:00:00 PM,Josep Mayoral Antigas,Entrevista en directe de VOTV
06/05/2016 05:30:00 PM,06/05/2016 06:00:00 PM,Josep Mayoral Antigas,Sardanes amb l'Orquestra Montgrins
06/05/2016 11:00:00 AM,06/05/2016 12:00:00 PM,Josep Mayoral Antigas,Fem un llibre
05/05/2016 06:00:00 PM,05/05/2016 07:00:00 PM,Josep Mayoral Antigas,Inauguració de la Fira de l'Ascensió
05/05/2016 03:00:00 PM,05/05/2016 04:00:00 PM,Josep Mayoral Antigas,visita a les jornades esportives de Montserrat Montero
05/05/2016 11:00:00 AM,05/05/2016 12:00:00 PM,Josep Mayoral Antigas,Reunió amb el secretari General de CGLU i el Sr. Komizo
05/05/2016 09:30:00 AM,05/05/2016 10:30:00 AM,Josep Mayoral Antigas,"Reunió amb el Secretari General d'Alcaldes per la Pau, Sr. Komizo"
04/05/2016 06:00:00 PM,04/05/2016 07:00:00 PM,Josep Mayoral Antigas,Visita a equipaments i barris
04/05/2016 01:00:00 PM,04/05/2016 03:00:00 PM,Josep Mayoral Antigas,Acte acadèmic de comiat als metges residents de l'HGG
04/05/2016 09:15:00 AM,04/05/2016 09:30:00 AM,Josep Mayoral Antigas,Obertura de la jornada tècnica sobre la gestió del clavegueram
03/05/2016 07:00:00 PM,03/05/2016 08:00:00 PM,Josep Mayoral Antigas,Pregó de l'Ascensió 2016
03/05/2016 06:30:00 PM,03/05/2016 07:00:00 PM,Josep Mayoral Antigas,Recepció a la pregonera de l'Ascensió 2016 - Montserrat Roca i Roger
03/05/2016 05:15:00 PM,03/05/2016 06:30:00 PM,Josep Mayoral Antigas,Reunió de govern
03/05/2016 05:00:00 PM,03/05/2016 05:15:00 PM,Josep Mayoral Antigas,Junta de govern local
03/05/2016 12:45:00 PM,03/05/2016 01:15:00 PM,Josep Mayoral Antigas,"Visita a l'exposició ""Treu suc a la sexualitat"""
03/05/2016 11:00:00 AM,03/05/2016 12:00:00 PM,Josep Mayoral Antigas,Coordinació política amb els tinents d'alcalde d'àrea
03/05/2016 10:00:00 AM,03/05/2016 11:00:00 AM,Josep Mayoral Antigas,Visita d'alumnes d'una escola
03/05/2016 09:30:00 AM,03/05/2016 10:00:00 AM,Josep Mayoral Antigas,Reunió amb gerència
03/05/2016 08:30:00 AM,03/05/2016 09:30:00 AM,Josep Mayoral Antigas,Reuniço amb secretaria general
02/05/2016 05:30:00 PM,02/05/2016 06:30:00 PM,Josep Mayoral Antigas,Presentació al·legacions R3 amb el Conseller Rull
02/05/2016 04:00:00 PM,02/05/2016 04:30:00 PM,Josep Mayoral Antigas,Regidora d'Urbanisme
29/04/2016 09:00:00 PM,29/04/2016 10:00:00 PM,Josep Mayoral Antigas,"Concert solidari organitzat per Mans Unides, de la coral IN Crescendo"
29/04/2016 06:00:00 PM,29/04/2016 07:00:00 PM,Josep Mayoral Antigas,Visita a les portes obertes del pis per a joves tutelats per la Fundació Reir
29/04/2016 05:00:00 PM,29/04/2016 06:00:00 PM,Josep Mayoral Antigas,Entrevista d'una estudiant pel treball de fi de grau
29/04/2016 01:00:00 PM,29/04/2016 02:00:00 PM,Josep Mayoral Antigas,Presentació de l'acord de col·laboració amb Fundació Paco Puerto per la cessió de material i espais
29/04/2016 11:00:00 AM,29/04/2016 12:00:00 PM,Josep Mayoral Antigas,Visita d'obres
29/04/2016 09:00:00 AM,29/04/2016 10:00:00 AM,Josep Mayoral Antigas,Reunió amb l'Alcaldessa de Gavà
28/04/2016 09:00:00 AM,28/04/2016 10:00:00 AM,Josep Mayoral Antigas,"Benvinguda a la Jornada ""Minimitzar RESIDUS, Maximitzar RECURSOS...en el Món Local"""
27/04/2016 07:00:00 PM,27/04/2016 08:00:00 PM,Josep Mayoral Antigas,Presentació de la programació de la Fira i festes de l'Ascensió
27/04/2016 06:00:00 PM,27/04/2016 07:00:00 PM,Josep Mayoral Antigas,Visita a equipaments i barris
27/04/2016 12:00:00 PM,27/04/2016 01:00:00 PM,Josep Mayoral Antigas,Reunió amb la 1a. tinenta d'Alcalde
27/04/2016 10:00:00 AM,27/04/2016 12:00:00 PM,Josep Mayoral Antigas,Visita a una empresa
27/04/2016 09:00:00 AM,27/04/2016 10:00:00 AM,Josep Mayoral Antigas,Reunió amb el regidor d'Obres i Medi Ambient
27/04/2016 08:30:00 AM,27/04/2016 09:30:00 AM,Josep Mayoral Antigas,Reunió amb secretaria general
26/04/2016 07:30:00 PM,26/04/2016 08:30:00 PM,Josep Mayoral Antigas,Ple ordinari
26/04/2016 05:15:00 PM,26/04/2016 07:00:00 PM,Josep Mayoral Antigas,Reunió de Govern
26/04/2016 05:00:00 PM,26/04/2016 05:15:00 PM,Josep Mayoral Antigas,Junta de Govern Local
26/04/2016 01:00:00 PM,26/04/2016 02:00:00 PM,Josep Mayoral Antigas,Reunió amb gerència
26/04/2016 09:30:00 AM,26/04/2016 10:30:00 AM,Josep Mayoral Antigas,Benvinguda participants Caminada Ciutadana 2016 alumnes de 3r ESO
25/04/2016 03:00:00 PM,25/04/2016 04:00:00 PM,Josep Mayoral Antigas,"Reunió amb l'Alcalde de Foligno, Nando Mismetti"
25/04/2016 11:15:00 AM,25/04/2016 12:15:00 PM,Josep Mayoral Antigas,"Acte de commemoració del 71è. aniv. de la ""Liberazione"""
24/04/2016 05:30:00 PM,24/04/2016 06:30:00 PM,Josep Mayoral Antigas,BM.Granollers - Bjerringbro Silkeborg
24/04/2016 12:00:00 PM,24/04/2016 01:00:00 PM,Josep Mayoral Antigas,Mostra de dansa - Música a la fresca
24/04/2016 10:00:00 AM,24/04/2016 10:30:00 AM,Josep Mayoral Antigas,Matinal de Tai-txi i Txi-Kung
22/04/2016 08:00:00 PM,22/04/2016 09:00:00 PM,Josep Mayoral Antigas,Lliurament dels premis als guanyadors del concurs punts de llibre 
22/04/2016 07:00:00 PM,22/04/2016 08:00:00 PM,Josep Mayoral Antigas,Casament
22/04/2016 06:45:00 PM,22/04/2016 07:00:00 PM,Josep Mayoral Antigas,Recepció al pregoner Sant Jordi - Esteve Plantada
22/04/2016 06:00:00 PM,22/04/2016 06:45:00 PM,Josep Mayoral Antigas,Trobada d'autors locals
22/04/2016 05:00:00 PM,22/04/2016 06:00:00 PM,Josep Mayoral Antigas,Casament
22/04/2016 12:00:00 PM,22/04/2016 01:00:00 PM,Josep Mayoral Antigas,Comissió de civisme
22/04/2016 11:00:00 AM,22/04/2016 12:00:00 PM,Josep Mayoral Antigas,Alcalde de Centelles
22/04/2016 09:15:00 AM,22/04/2016 10:15:00 AM,Josep Mayoral Antigas,Jocs Florals de l'Escola Salvador Llobet
