DATA,ANY,TIPUS ELECCIONS,MESA ELECTORAL,CENS,NOMBRE VOTS TOTAL,NOM PARTIT,PARTIT,NOMBRE VOTS
22/05/2011,2011,Municipals,02-04 C,596,272,Vots en blanc,BLANCS,6
22/05/2011,2011,Municipals,02-04 C,596,272,Vots nuls,NULS,6
22/05/2011,2011,Municipals,02-05 A,455,240,Partit Socialistes Catalunya - Progrés Municipal,PSC-PM,84
22/05/2011,2011,Municipals,02-05 A,455,240,Iniciativa per Catalunya Verds - EUiA - Entesa,ICV-EUiA-E,10
22/05/2011,2011,Municipals,02-05 A,455,240,Solidaritat catalana per la Independència,SI,4
22/05/2011,2011,Municipals,02-05 A,455,240,Acció Granollers - Esquerra - Reagrupament - GI-AM,AG,21
22/05/2011,2011,Municipals,02-05 A,455,240,"Partit ""Família i Vida""",PFiV,0
22/05/2011,2011,Municipals,02-05 A,455,240,Convergència i Unió,CiU,58
22/05/2011,2011,Municipals,02-05 A,455,240,Partit Popular,PP,35
22/05/2011,2011,Municipals,02-05 A,455,240,Ciutadans - Partit de la Ciutadania,C's,1
22/05/2011,2011,Municipals,02-05 A,455,240,Som! Granollers,SOM,3
22/05/2011,2011,Municipals,02-05 A,455,240,Plataforma per Catalunya,PxC,4
22/05/2011,2011,Municipals,02-05 A,455,240,Vots en blanc,BLANCS,16
22/05/2011,2011,Municipals,02-05 A,455,240,Vots nuls,NULS,4
22/05/2011,2011,Municipals,02-05 B,591,294,Partit Socialistes Catalunya - Progrés Municipal,PSC-PM,104
22/05/2011,2011,Municipals,02-05 B,591,294,Iniciativa per Catalunya Verds - EUiA - Entesa,ICV-EUiA-E,14
22/05/2011,2011,Municipals,02-05 B,591,294,Solidaritat catalana per la Independència,SI,6
22/05/2011,2011,Municipals,02-05 B,591,294,Acció Granollers - Esquerra - Reagrupament - GI-AM,AG,27
22/05/2011,2011,Municipals,02-05 B,591,294,"Partit ""Família i Vida""",PFiV,0
22/05/2011,2011,Municipals,02-05 B,591,294,Convergència i Unió,CiU,60
22/05/2011,2011,Municipals,02-05 B,591,294,Partit Popular,PP,44
22/05/2011,2011,Municipals,02-05 B,591,294,Ciutadans - Partit de la Ciutadania,C's,4
22/05/2011,2011,Municipals,02-05 B,591,294,Som! Granollers,SOM,0
22/05/2011,2011,Municipals,02-05 B,591,294,Plataforma per Catalunya,PxC,12
22/05/2011,2011,Municipals,02-05 B,591,294,Vots en blanc,BLANCS,14
22/05/2011,2011,Municipals,02-05 B,591,294,Vots nuls,NULS,9
22/05/2011,2011,Municipals,02-06 A,493,296,Partit Socialistes Catalunya - Progrés Municipal,PSC-PM,116
22/05/2011,2011,Municipals,02-06 A,493,296,Iniciativa per Catalunya Verds - EUiA - Entesa,ICV-EUiA-E,23
22/05/2011,2011,Municipals,02-06 A,493,296,Solidaritat catalana per la Independència,SI,4
22/05/2011,2011,Municipals,02-06 A,493,296,Acció Granollers - Esquerra - Reagrupament - GI-AM,AG,26
22/05/2011,2011,Municipals,02-06 A,493,296,"Partit ""Família i Vida""",PFiV,0
22/05/2011,2011,Municipals,02-06 A,493,296,Convergència i Unió,CiU,66
22/05/2011,2011,Municipals,02-06 A,493,296,Partit Popular,PP,31
22/05/2011,2011,Municipals,02-06 A,493,296,Ciutadans - Partit de la Ciutadania,C's,3
22/05/2011,2011,Municipals,02-06 A,493,296,Som! Granollers,SOM,2
22/05/2011,2011,Municipals,02-06 A,493,296,Plataforma per Catalunya,PxC,2
22/05/2011,2011,Municipals,02-06 A,493,296,Vots en blanc,BLANCS,19
22/05/2011,2011,Municipals,02-06 A,493,296,Vots nuls,NULS,4
22/05/2011,2011,Municipals,02-06 B,625,351,Partit Socialistes Catalunya - Progrés Municipal,PSC-PM,157
22/05/2011,2011,Municipals,02-06 B,625,351,Iniciativa per Catalunya Verds - EUiA - Entesa,ICV-EUiA-E,12
22/05/2011,2011,Municipals,02-06 B,625,351,Solidaritat catalana per la Independència,SI,5
22/05/2011,2011,Municipals,02-06 B,625,351,Acció Granollers - Esquerra - Reagrupament - GI-AM,AG,18
22/05/2011,2011,Municipals,02-06 B,625,351,"Partit ""Família i Vida""",PFiV,0
22/05/2011,2011,Municipals,02-06 B,625,351,Convergència i Unió,CiU,97
22/05/2011,2011,Municipals,02-06 B,625,351,Partit Popular,PP,35
22/05/2011,2011,Municipals,02-06 B,625,351,Ciutadans - Partit de la Ciutadania,C's,2
22/05/2011,2011,Municipals,02-06 B,625,351,Som! Granollers,SOM,3
22/05/2011,2011,Municipals,02-06 B,625,351,Plataforma per Catalunya,PxC,6
22/05/2011,2011,Municipals,02-06 B,625,351,Vots en blanc,BLANCS,10
22/05/2011,2011,Municipals,02-06 B,625,351,Vots nuls,NULS,6
22/05/2011,2011,Municipals,02-07 A,457,245,Partit Socialistes Catalunya - Progrés Municipal,PSC-PM,92
22/05/2011,2011,Municipals,02-07 A,457,245,Iniciativa per Catalunya Verds - EUiA - Entesa,ICV-EUiA-E,15
22/05/2011,2011,Municipals,02-07 A,457,245,Solidaritat catalana per la Independència,SI,3
22/05/2011,2011,Municipals,02-07 A,457,245,Acció Granollers - Esquerra - Reagrupament - GI-AM,AG,11
22/05/2011,2011,Municipals,02-07 A,457,245,"Partit ""Família i Vida""",PFiV,1
22/05/2011,2011,Municipals,02-07 A,457,245,Convergència i Unió,CiU,55
22/05/2011,2011,Municipals,02-07 A,457,245,Partit Popular,PP,47
22/05/2011,2011,Municipals,02-07 A,457,245,Ciutadans - Partit de la Ciutadania,C's,0
22/05/2011,2011,Municipals,02-07 A,457,245,Som! Granollers,SOM,4
22/05/2011,2011,Municipals,02-07 A,457,245,Plataforma per Catalunya,PxC,3
22/05/2011,2011,Municipals,02-07 A,457,245,Vots en blanc,BLANCS,12
22/05/2011,2011,Municipals,02-07 A,457,245,Vots nuls,NULS,2
22/05/2011,2011,Municipals,02-07 B,517,235,Partit Socialistes Catalunya - Progrés Municipal,PSC-PM,77
22/05/2011,2011,Municipals,02-07 B,517,235,Iniciativa per Catalunya Verds - EUiA - Entesa,ICV-EUiA-E,23
22/05/2011,2011,Municipals,02-07 B,517,235,Solidaritat catalana per la Independència,SI,3
22/05/2011,2011,Municipals,02-07 B,517,235,Acció Granollers - Esquerra - Reagrupament - GI-AM,AG,15
22/05/2011,2011,Municipals,02-07 B,517,235,"Partit ""Família i Vida""",PFiV,0
22/05/2011,2011,Municipals,02-07 B,517,235,Convergència i Unió,CiU,51
22/05/2011,2011,Municipals,02-07 B,517,235,Partit Popular,PP,35
22/05/2011,2011,Municipals,02-07 B,517,235,Ciutadans - Partit de la Ciutadania,C's,1
22/05/2011,2011,Municipals,02-07 B,517,235,Som! Granollers,SOM,4
22/05/2011,2011,Municipals,02-07 B,517,235,Plataforma per Catalunya,PxC,7
22/05/2011,2011,Municipals,02-07 B,517,235,Vots en blanc,BLANCS,18
22/05/2011,2011,Municipals,02-07 B,517,235,Vots nuls,NULS,1
22/05/2011,2011,Municipals,03-01 A,484,285,Partit Socialistes Catalunya - Progrés Municipal,PSC-PM,89
22/05/2011,2011,Municipals,03-01 A,484,285,Iniciativa per Catalunya Verds - EUiA - Entesa,ICV-EUiA-E,8
22/05/2011,2011,Municipals,03-01 A,484,285,Solidaritat catalana per la Independència,SI,9
22/05/2011,2011,Municipals,03-01 A,484,285,Acció Granollers - Esquerra - Reagrupament - GI-AM,AG,18
22/05/2011,2011,Municipals,03-01 A,484,285,"Partit ""Família i Vida""",PFiV,2
22/05/2011,2011,Municipals,03-01 A,484,285,Convergència i Unió,CiU,111
22/05/2011,2011,Municipals,03-01 A,484,285,Partit Popular,PP,26
22/05/2011,2011,Municipals,03-01 A,484,285,Ciutadans - Partit de la Ciutadania,C's,0
22/05/2011,2011,Municipals,03-01 A,484,285,Som! Granollers,SOM,2
22/05/2011,2011,Municipals,03-01 A,484,285,Plataforma per Catalunya,PxC,3
22/05/2011,2011,Municipals,03-01 A,484,285,Vots en blanc,BLANCS,11
22/05/2011,2011,Municipals,03-01 A,484,285,Vots nuls,NULS,6
22/05/2011,2011,Municipals,03-01 B,464,258,Partit Socialistes Catalunya - Progrés Municipal,PSC-PM,92
22/05/2011,2011,Municipals,03-01 B,464,258,Iniciativa per Catalunya Verds - EUiA - Entesa,ICV-EUiA-E,10
22/05/2011,2011,Municipals,03-01 B,464,258,Solidaritat catalana per la Independència,SI,3
22/05/2011,2011,Municipals,03-01 B,464,258,Acció Granollers - Esquerra - Reagrupament - GI-AM,AG,18
22/05/2011,2011,Municipals,03-01 B,464,258,"Partit ""Família i Vida""",PFiV,0
22/05/2011,2011,Municipals,03-01 B,464,258,Convergència i Unió,CiU,71
22/05/2011,2011,Municipals,03-01 B,464,258,Partit Popular,PP,38
22/05/2011,2011,Municipals,03-01 B,464,258,Ciutadans - Partit de la Ciutadania,C's,5
22/05/2011,2011,Municipals,03-01 B,464,258,Som! Granollers,SOM,2
22/05/2011,2011,Municipals,03-01 B,464,258,Plataforma per Catalunya,PxC,3
22/05/2011,2011,Municipals,03-01 B,464,258,Vots en blanc,BLANCS,11
22/05/2011,2011,Municipals,03-01 B,464,258,Vots nuls,NULS,5
22/05/2011,2011,Municipals,03-01 C,526,322,Partit Socialistes Catalunya - Progrés Municipal,PSC-PM,112
22/05/2011,2011,Municipals,03-01 C,526,322,Iniciativa per Catalunya Verds - EUiA - Entesa,ICV-EUiA-E,11
22/05/2011,2011,Municipals,03-01 C,526,322,Solidaritat catalana per la Independència,SI,6
22/05/2011,2011,Municipals,03-01 C,526,322,Acció Granollers - Esquerra - Reagrupament - GI-AM,AG,24
22/05/2011,2011,Municipals,03-01 C,526,322,"Partit ""Família i Vida""",PFiV,1
22/05/2011,2011,Municipals,03-01 C,526,322,Convergència i Unió,CiU,102
22/05/2011,2011,Municipals,03-01 C,526,322,Partit Popular,PP,33
22/05/2011,2011,Municipals,03-01 C,526,322,Ciutadans - Partit de la Ciutadania,C's,3
22/05/2011,2011,Municipals,03-01 C,526,322,Som! Granollers,SOM,4
22/05/2011,2011,Municipals,03-01 C,526,322,Plataforma per Catalunya,PxC,4
22/05/2011,2011,Municipals,03-01 C,526,322,Vots en blanc,BLANCS,17
22/05/2011,2011,Municipals,03-01 C,526,322,Vots nuls,NULS,5
22/05/2011,2011,Municipals,03-02 A,584,292,Partit Socialistes Catalunya - Progrés Municipal,PSC-PM,126
22/05/2011,2011,Municipals,03-02 A,584,292,Iniciativa per Catalunya Verds - EUiA - Entesa,ICV-EUiA-E,19
22/05/2011,2011,Municipals,03-02 A,584,292,Solidaritat catalana per la Independència,SI,0
22/05/2011,2011,Municipals,03-02 A,584,292,Acció Granollers - Esquerra - Reagrupament - GI-AM,AG,6
22/05/2011,2011,Municipals,03-02 A,584,292,"Partit ""Família i Vida""",PFiV,1
22/05/2011,2011,Municipals,03-02 A,584,292,Convergència i Unió,CiU,39
22/05/2011,2011,Municipals,03-02 A,584,292,Partit Popular,PP,59
22/05/2011,2011,Municipals,03-02 A,584,292,Ciutadans - Partit de la Ciutadania,C's,8
22/05/2011,2011,Municipals,03-02 A,584,292,Som! Granollers,SOM,1
22/05/2011,2011,Municipals,03-02 A,584,292,Plataforma per Catalunya,PxC,11
22/05/2011,2011,Municipals,03-02 A,584,292,Vots en blanc,BLANCS,19
22/05/2011,2011,Municipals,03-02 A,584,292,Vots nuls,NULS,3
22/05/2011,2011,Municipals,03-02 B,756,366,Partit Socialistes Catalunya - Progrés Municipal,PSC-PM,158
22/05/2011,2011,Municipals,03-02 B,756,366,Iniciativa per Catalunya Verds - EUiA - Entesa,ICV-EUiA-E,37
22/05/2011,2011,Municipals,03-02 B,756,366,Solidaritat catalana per la Independència,SI,2
22/05/2011,2011,Municipals,03-02 B,756,366,Acció Granollers - Esquerra - Reagrupament - GI-AM,AG,20
22/05/2011,2011,Municipals,03-02 B,756,366,"Partit ""Família i Vida""",PFiV,2
22/05/2011,2011,Municipals,03-02 B,756,366,Convergència i Unió,CiU,47
22/05/2011,2011,Municipals,03-02 B,756,366,Partit Popular,PP,49
22/05/2011,2011,Municipals,03-02 B,756,366,Ciutadans - Partit de la Ciutadania,C's,15
22/05/2011,2011,Municipals,03-02 B,756,366,Som! Granollers,SOM,5
22/05/2011,2011,Municipals,03-02 B,756,366,Plataforma per Catalunya,PxC,9
22/05/2011,2011,Municipals,03-02 B,756,366,Vots en blanc,BLANCS,19
22/05/2011,2011,Municipals,03-02 B,756,366,Vots nuls,NULS,3
22/05/2011,2011,Municipals,03-03 A,479,215,Partit Socialistes Catalunya - Progrés Municipal,PSC-PM,75
22/05/2011,2011,Municipals,03-03 A,479,215,Iniciativa per Catalunya Verds - EUiA - Entesa,ICV-EUiA-E,19
22/05/2011,2011,Municipals,03-03 A,479,215,Solidaritat catalana per la Independència,SI,9
22/05/2011,2011,Municipals,03-03 A,479,215,Acció Granollers - Esquerra - Reagrupament - GI-AM,AG,14
22/05/2011,2011,Municipals,03-03 A,479,215,"Partit ""Família i Vida""",PFiV,2
22/05/2011,2011,Municipals,03-03 A,479,215,Convergència i Unió,CiU,40
22/05/2011,2011,Municipals,03-03 A,479,215,Partit Popular,PP,21
22/05/2011,2011,Municipals,03-03 A,479,215,Ciutadans - Partit de la Ciutadania,C's,2
22/05/2011,2011,Municipals,03-03 A,479,215,Som! Granollers,SOM,4
22/05/2011,2011,Municipals,03-03 A,479,215,Plataforma per Catalunya,PxC,8
22/05/2011,2011,Municipals,03-03 A,479,215,Vots en blanc,BLANCS,17
22/05/2011,2011,Municipals,03-03 A,479,215,Vots nuls,NULS,4
22/05/2011,2011,Municipals,03-03 B,506,268,Partit Socialistes Catalunya - Progrés Municipal,PSC-PM,113
22/05/2011,2011,Municipals,03-03 B,506,268,Iniciativa per Catalunya Verds - EUiA - Entesa,ICV-EUiA-E,15
22/05/2011,2011,Municipals,03-03 B,506,268,Solidaritat catalana per la Independència,SI,2
22/05/2011,2011,Municipals,03-03 B,506,268,Acció Granollers - Esquerra - Reagrupament - GI-AM,AG,10
22/05/2011,2011,Municipals,03-03 B,506,268,"Partit ""Família i Vida""",PFiV,1
22/05/2011,2011,Municipals,03-03 B,506,268,Convergència i Unió,CiU,58
22/05/2011,2011,Municipals,03-03 B,506,268,Partit Popular,PP,38
22/05/2011,2011,Municipals,03-03 B,506,268,Ciutadans - Partit de la Ciutadania,C's,3
22/05/2011,2011,Municipals,03-03 B,506,268,Som! Granollers,SOM,4
22/05/2011,2011,Municipals,03-03 B,506,268,Plataforma per Catalunya,PxC,6
22/05/2011,2011,Municipals,03-03 B,506,268,Vots en blanc,BLANCS,16
22/05/2011,2011,Municipals,03-03 B,506,268,Vots nuls,NULS,2
22/05/2011,2011,Municipals,03-04 A,666,359,Partit Socialistes Catalunya - Progrés Municipal,PSC-PM,156
22/05/2011,2011,Municipals,03-04 A,666,359,Iniciativa per Catalunya Verds - EUiA - Entesa,ICV-EUiA-E,9
22/05/2011,2011,Municipals,03-04 A,666,359,Solidaritat catalana per la Independència,SI,5
22/05/2011,2011,Municipals,03-04 A,666,359,Acció Granollers - Esquerra - Reagrupament - GI-AM,AG,31
22/05/2011,2011,Municipals,03-04 A,666,359,"Partit ""Família i Vida""",PFiV,4
22/05/2011,2011,Municipals,03-04 A,666,359,Convergència i Unió,CiU,75
22/05/2011,2011,Municipals,03-04 A,666,359,Partit Popular,PP,31
22/05/2011,2011,Municipals,03-04 A,666,359,Ciutadans - Partit de la Ciutadania,C's,2
22/05/2011,2011,Municipals,03-04 A,666,359,Som! Granollers,SOM,5
22/05/2011,2011,Municipals,03-04 A,666,359,Plataforma per Catalunya,PxC,5
22/05/2011,2011,Municipals,03-04 A,666,359,Vots en blanc,BLANCS,24
22/05/2011,2011,Municipals,03-04 A,666,359,Vots nuls,NULS,12
22/05/2011,2011,Municipals,03-04 B,802,410,Partit Socialistes Catalunya - Progrés Municipal,PSC-PM,169
22/05/2011,2011,Municipals,03-04 B,802,410,Iniciativa per Catalunya Verds - EUiA - Entesa,ICV-EUiA-E,20
22/05/2011,2011,Municipals,03-04 B,802,410,Solidaritat catalana per la Independència,SI,9
22/05/2011,2011,Municipals,03-04 B,802,410,Acció Granollers - Esquerra - Reagrupament - GI-AM,AG,26
22/05/2011,2011,Municipals,03-04 B,802,410,"Partit ""Família i Vida""",PFiV,0
22/05/2011,2011,Municipals,03-04 B,802,410,Convergència i Unió,CiU,113
22/05/2011,2011,Municipals,03-04 B,802,410,Partit Popular,PP,37
22/05/2011,2011,Municipals,03-04 B,802,410,Ciutadans - Partit de la Ciutadania,C's,4
22/05/2011,2011,Municipals,03-04 B,802,410,Som! Granollers,SOM,5
22/05/2011,2011,Municipals,03-04 B,802,410,Plataforma per Catalunya,PxC,4
22/05/2011,2011,Municipals,03-04 B,802,410,Vots en blanc,BLANCS,9
22/05/2011,2011,Municipals,03-04 B,802,410,Vots nuls,NULS,14
22/05/2011,2011,Municipals,03-05 A,645,333,Partit Socialistes Catalunya - Progrés Municipal,PSC-PM,167
22/05/2011,2011,Municipals,03-05 A,645,333,Iniciativa per Catalunya Verds - EUiA - Entesa,ICV-EUiA-E,15
22/05/2011,2011,Municipals,03-05 A,645,333,Solidaritat catalana per la Independència,SI,4
22/05/2011,2011,Municipals,03-05 A,645,333,Acció Granollers - Esquerra - Reagrupament - GI-AM,AG,10
22/05/2011,2011,Municipals,03-05 A,645,333,"Partit ""Família i Vida""",PFiV,1
22/05/2011,2011,Municipals,03-05 A,645,333,Convergència i Unió,CiU,50
22/05/2011,2011,Municipals,03-05 A,645,333,Partit Popular,PP,54
22/05/2011,2011,Municipals,03-05 A,645,333,Ciutadans - Partit de la Ciutadania,C's,3
22/05/2011,2011,Municipals,03-05 A,645,333,Som! Granollers,SOM,4
22/05/2011,2011,Municipals,03-05 A,645,333,Plataforma per Catalunya,PxC,3
22/05/2011,2011,Municipals,03-05 A,645,333,Vots en blanc,BLANCS,18
22/05/2011,2011,Municipals,03-05 A,645,333,Vots nuls,NULS,4
22/05/2011,2011,Municipals,03-05 B,686,361,Partit Socialistes Catalunya - Progrés Municipal,PSC-PM,163
22/05/2011,2011,Municipals,03-05 B,686,361,Iniciativa per Catalunya Verds - EUiA - Entesa,ICV-EUiA-E,18
22/05/2011,2011,Municipals,03-05 B,686,361,Solidaritat catalana per la Independència,SI,6
22/05/2011,2011,Municipals,03-05 B,686,361,Acció Granollers - Esquerra - Reagrupament - GI-AM,AG,15
22/05/2011,2011,Municipals,03-05 B,686,361,"Partit ""Família i Vida""",PFiV,2
22/05/2011,2011,Municipals,03-05 B,686,361,Convergència i Unió,CiU,71
22/05/2011,2011,Municipals,03-05 B,686,361,Partit Popular,PP,54
22/05/2011,2011,Municipals,03-05 B,686,361,Ciutadans - Partit de la Ciutadania,C's,10
22/05/2011,2011,Municipals,03-05 B,686,361,Som! Granollers,SOM,5
22/05/2011,2011,Municipals,03-05 B,686,361,Plataforma per Catalunya,PxC,2
22/05/2011,2011,Municipals,03-05 B,686,361,Vots en blanc,BLANCS,12
22/05/2011,2011,Municipals,03-05 B,686,361,Vots nuls,NULS,3
22/05/2011,2011,Municipals,03-06 A,561,269,Partit Socialistes Catalunya - Progrés Municipal,PSC-PM,136
22/05/2011,2011,Municipals,03-06 A,561,269,Iniciativa per Catalunya Verds - EUiA - Entesa,ICV-EUiA-E,10
22/05/2011,2011,Municipals,03-06 A,561,269,Solidaritat catalana per la Independència,SI,2
22/05/2011,2011,Municipals,03-06 A,561,269,Acció Granollers - Esquerra - Reagrupament - GI-AM,AG,11
22/05/2011,2011,Municipals,03-06 A,561,269,"Partit ""Família i Vida""",PFiV,0
22/05/2011,2011,Municipals,03-06 A,561,269,Convergència i Unió,CiU,49
22/05/2011,2011,Municipals,03-06 A,561,269,Partit Popular,PP,36
22/05/2011,2011,Municipals,03-07 U,695,319,Vots nuls,NULS,8
22/05/2011,2011,Municipals,03-06 A,561,269,Ciutadans - Partit de la Ciutadania,C's,2
22/05/2011,2011,Municipals,03-06 A,561,269,Som! Granollers,SOM,3
22/05/2011,2011,Municipals,03-06 A,561,269,Plataforma per Catalunya,PxC,5
22/05/2011,2011,Municipals,03-06 A,561,269,Vots en blanc,BLANCS,13
22/05/2011,2011,Municipals,03-06 A,561,269,Vots nuls,NULS,2
22/05/2011,2011,Municipals,03-06 B,643,293,Partit Socialistes Catalunya - Progrés Municipal,PSC-PM,119
22/05/2011,2011,Municipals,03-06 B,643,293,Iniciativa per Catalunya Verds - EUiA - Entesa,ICV-EUiA-E,23
22/05/2011,2011,Municipals,03-06 B,643,293,Solidaritat catalana per la Independència,SI,1
22/05/2011,2011,Municipals,03-06 B,643,293,Acció Granollers - Esquerra - Reagrupament - GI-AM,AG,7
22/05/2011,2011,Municipals,03-06 B,643,293,"Partit ""Família i Vida""",PFiV,0
22/05/2011,2011,Municipals,03-06 B,643,293,Convergència i Unió,CiU,50
22/05/2011,2011,Municipals,03-06 B,643,293,Partit Popular,PP,60
22/05/2011,2011,Municipals,03-06 B,643,293,Ciutadans - Partit de la Ciutadania,C's,7
22/05/2011,2011,Municipals,03-06 B,643,293,Som! Granollers,SOM,2
22/05/2011,2011,Municipals,03-06 B,643,293,Plataforma per Catalunya,PxC,6
22/05/2011,2011,Municipals,03-06 B,643,293,Vots en blanc,BLANCS,14
22/05/2011,2011,Municipals,03-06 B,643,293,Vots nuls,NULS,4
22/05/2011,2011,Municipals,03-06 C,654,298,Partit Socialistes Catalunya - Progrés Municipal,PSC-PM,122
22/05/2011,2011,Municipals,03-06 C,654,298,Iniciativa per Catalunya Verds - EUiA - Entesa,ICV-EUiA-E,23
22/05/2011,2011,Municipals,03-06 C,654,298,Solidaritat catalana per la Independència,SI,9
22/05/2011,2011,Municipals,03-06 C,654,298,Acció Granollers - Esquerra - Reagrupament - GI-AM,AG,12
22/05/2011,2011,Municipals,03-06 C,654,298,"Partit ""Família i Vida""",PFiV,0
22/05/2011,2011,Municipals,03-06 C,654,298,Convergència i Unió,CiU,59
22/05/2011,2011,Municipals,03-06 C,654,298,Partit Popular,PP,46
22/05/2011,2011,Municipals,03-06 C,654,298,Ciutadans - Partit de la Ciutadania,C's,6
22/05/2011,2011,Municipals,03-06 C,654,298,Som! Granollers,SOM,5
22/05/2011,2011,Municipals,03-06 C,654,298,Plataforma per Catalunya,PxC,0
22/05/2011,2011,Municipals,03-06 C,654,298,Vots en blanc,BLANCS,13
22/05/2011,2011,Municipals,03-06 C,654,298,Vots nuls,NULS,3
22/05/2011,2011,Municipals,03-07 U,695,319,Partit Socialistes Catalunya - Progrés Municipal,PSC-PM,149
22/05/2011,2011,Municipals,03-07 U,695,319,Iniciativa per Catalunya Verds - EUiA - Entesa,ICV-EUiA-E,17
22/05/2011,2011,Municipals,03-07 U,695,319,Solidaritat catalana per la Independència,SI,2
22/05/2011,2011,Municipals,03-07 U,695,319,Acció Granollers - Esquerra - Reagrupament - GI-AM,AG,21
22/05/2011,2011,Municipals,03-07 U,695,319,"Partit ""Família i Vida""",PFiV,0
22/05/2011,2011,Municipals,03-07 U,695,319,Convergència i Unió,CiU,50
22/05/2011,2011,Municipals,03-07 U,695,319,Partit Popular,PP,46
22/05/2011,2011,Municipals,03-07 U,695,319,Ciutadans - Partit de la Ciutadania,C's,4
22/05/2011,2011,Municipals,03-07 U,695,319,Som! Granollers,SOM,2
22/05/2011,2011,Municipals,03-07 U,695,319,Plataforma per Catalunya,PxC,6
22/05/2011,2011,Municipals,03-07 U,695,319,Vots en blanc,BLANCS,14
22/05/2011,2011,Municipals,03-08 A,416,165,Partit Socialistes Catalunya - Progrés Municipal,PSC-PM,78
22/05/2011,2011,Municipals,03-08 A,416,165,Iniciativa per Catalunya Verds - EUiA - Entesa,ICV-EUiA-E,12
22/05/2011,2011,Municipals,03-08 A,416,165,Solidaritat catalana per la Independència,SI,0
22/05/2011,2011,Municipals,03-08 A,416,165,Acció Granollers - Esquerra - Reagrupament - GI-AM,AG,4
22/05/2011,2011,Municipals,03-08 A,416,165,"Partit ""Família i Vida""",PFiV,0
