AÑO;CODIGO AYUNTAMIENTO;NOMBRE AYUNTAMIENTO;CODIGO IMPUESTO;NOMBRE IMPUESTO;CODIGO CALLE;NOMBRE CALLE;DISTRITO;SECCION;NRO RECIBOS;IMPORTE RECAUDADO;IMPORTE EJECUTIVA PENDIENTE;.                                                                                                                                                                                                                                                                                                                                                                                                                            
2016;067;ERRENTERIA;049;IMP BIENES INM;3601;AITA DONOSTIA KALEA;001;026;254;54.600,82;782,28;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
2016;067;ERRENTERIA;049;IMP BIENES INM;3603;MAURICE RAVEL KALEA;001;026;206;48.986,87;426,36;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
2016;067;ERRENTERIA;049;IMP BIENES INM;3604;SAN MARKO KALEA;000;000;447;94.836,67;1.147,63;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
2016;067;ERRENTERIA;049;IMP BIENES INM;3604;SAN MARKO KALEA;001;027;56;13.106,89;287,97;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
2016;067;ERRENTERIA;049;IMP BIENES INM;3701;ALDAKONEA KALEA;001;027;95;15.096,15;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
2016;067;ERRENTERIA;049;IMP BIENES INM;3702;ISIDRO ANTSORENA KALEA;000;000;180;29.724,48;665,78;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
2016;067;ERRENTERIA;049;IMP BIENES INM;3703;JOSE MARIA USANDITZAGA KALEA;001;027;267;51.652,71;638,24;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
2016;067;ERRENTERIA;049;IMP BIENES INM;3801;SORGINTZULO KALEA;001;028;430;75.144,06;1.378,49;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
2016;067;ERRENTERIA;049;IMP BIENES INM;3801;SORGINTZULO KALEA;001;029;777;132.142,30;3.543,89;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
2016;067;ERRENTERIA;049;IMP BIENES INM;3901;BASANOAGA KALEA;001;029;224;48.843,31;2.846,84;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
2016;067;ERRENTERIA;049;IMP BIENES INM;3903;VERSALLES KALEA;001;029;122;14.993,71;552,62;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
2016;067;ERRENTERIA;049;IMP BIENES INM;3904;ESNABIDE KALEA;000;000;27;21.490,86;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
2016;067;ERRENTERIA;049;IMP BIENES INM;3905;CIUDAD LABORAL DON BOSCO;000;000;11;145,87;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
2016;067;ERRENTERIA;049;IMP BIENES INM;6003;ZABALETA ANAIEN KALEA/C.HNOS.Z;001;022;22;4.599,68;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
2016;067;ERRENTERIA;049;IMP BIENES INM;6003;ZABALETA ANAIEN KALEA/C.HNOS.Z;001;035;12;2.175,27;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
2016;067;ERRENTERIA;049;IMP BIENES INM;6004;AIAKO HARRIA KALEA;000;000;157;14.618,16;225,88;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
2016;067;ERRENTERIA;049;IMP BIENES INM;6004;AIAKO HARRIA KALEA;001;007;1;0,00;208,24;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
2016;067;ERRENTERIA;049;IMP BIENES INM;6004;AIAKO HARRIA KALEA;001;017;9;1.039,56;363,12;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
2016;067;ERRENTERIA;049;IMP BIENES INM;6005;GELTOKIKO KALEA / CALLE APEADE;001;007;68;12.613,83;422,66;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
2016;067;ERRENTERIA;049;IMP BIENES INM;6006;SAN MARKO GUNEA;000;000;78;89.556,41;3.314,98;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2016;067;ERRENTERIA;049;IMP BIENES INM;6006;SAN MARKO GUNEA;001;018;1;0,00;447,51;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
2016;067;ERRENTERIA;049;IMP BIENES INM;6007;ZENTOLEN GUNEA;000;000;106;57.353,00;1.797,44;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2016;067;ERRENTERIA;049;IMP BIENES INM;6007;ZENTOLEN GUNEA;001;018;1;293,89;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
2016;067;ERRENTERIA;049;IMP BIENES INM;6008;ZAMALBIDE GUNEA;000;000;64;11.712,38;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
2016;067;ERRENTERIA;049;IMP BIENES INM;6008;ZAMALBIDE GUNEA;001;018;1;872,66;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
2016;067;ERRENTERIA;049;IMP BIENES INM;6009;ALDURA GUNEA;001;018;84;26.879,95;2.508,36;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
2016;067;ERRENTERIA;049;IMP BIENES INM;6010;URBASA KALEA;001;017;203;14.217,04;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
2016;067;ERRENTERIA;049;IMP BIENES INM;6010;URBASA KALEA;001;035;1;62,35;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
2016;067;ERRENTERIA;049;IMP BIENES INM;6011;PENINSULA CAPUCHINOS/KAPUTXINO;000;000;3;216.440,26;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
2016;067;ERRENTERIA;049;IMP BIENES INM;6012;IKUTZA KORTSARIOA KALEA;001;030;171;48.784,99;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
2016;067;ERRENTERIA;049;IMP BIENES INM;6015;ANTONIO VALVERDE PLAZA;001;029;1;17,32;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
2016;067;ERRENTERIA;049;IMP BIENES INM;6016;FUENTEPELAYO PLAZA;001;029;1;9.197,60;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
2016;067;ERRENTERIA;049;IMP BIENES INM;6017;TOURING ETORBIDEA/AVENIDA TOUR;001;004;51;4.609,08;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
2016;067;ERRENTERIA;049;IMP BIENES INM;6018;DOLORES IBARRURI ZUMARDIA/ALAM;001;036;95;24.225,21;497,32;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
2016;067;ERRENTERIA;049;IMP BIENES INM;6019;DARIO REGOYOS KALEA;001;036;309;118.312,42;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
2016;067;ERRENTERIA;049;IMP BIENES INM;6020;FEDERICO GARCIA LORCA KALEA;001;036;25;5.806,66;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
2016;067;ERRENTERIA;049;IMP BIENES INM;6022;AGIRRE LEHENDAKARIAREN PLAZA;001;020;2;1.513,31;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
2016;067;ERRENTERIA;049;IMP BIENES INM;6023;ANDONI KORTA KALEA;001;006;9;3.486,85;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
2016;067;ERRENTERIA;049;IMP BIENES INM;6027;ZAPIRAIN ANAIEN KAL/C.HNOS.ZAP;001;006;117;7.598,59;71,38;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
2016;067;ERRENTERIA;049;IMP BIENES INM;6030;JOSE MIGUEL BARANDIARAN KALEA;001;022;68;20.595,44;522,19;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
2016;067;ERRENTERIA;049;IMP BIENES INM;6031;BITTOR IDIAZABAL KALEA;001;030;156;24.501,61;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
2016;067;ERRENTERIA;049;IMP BIENES INM;6032;TULLE KALEA;001;035;143;42.628,43;416,25;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
2016;067;ERRENTERIA;049;IMP BIENES INM;6033;LOUSADA KALEA;001;005;187;57.524,97;1.552,72;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
2016;067;ERRENTERIA;049;IMP BIENES INM;6035;ARRAMENDI PASEALEKUA/PASEO ARR;001;018;180;36.901,66;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
2016;067;ERRENTERIA;049;IMP BIENES INM;6035;ARRAMENDI PASEALEKUA/PASEO ARR;001;022;1;374,37;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
2016;067;ERRENTERIA;049;IMP BIENES INM;6036;TELLERIALDE PLAZA;001;030;42;19.787,19;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
2016;067;ERRENTERIA;049;IMP BIENES INM;6037;TXIRRITA-BEHEKOA;001;018;3;7.373,53;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
2016;067;ERRENTERIA;049;IMP BIENES INM;6041;EGIBURUBERRI PASEALEKUA/PASEO;001;018;76;191.856,59;3.632,82;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
2016;067;ERRENTERIA;049;IMP BIENES INM;6043;ERRAMUN ASTIBIA KALEA;001;019;392;135.886,07;3.119,98;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
2016;067;ERRENTERIA;049;IMP BIENES INM;6045;VICENTE ZAPIRAIN KALEA;001;019;18;11.927,76;856,41;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
2016;067;ERRENTERIA;049;IMP BIENES INM;6054;ALTXU KALEA;001;005;188;37.181,58;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
2016;067;ERRENTERIA;049;IMP BIENES INM;6054;ALTXU KALEA;001;022;1;13,50;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
2016;067;ERRENTERIA;049;IMP BIENES INM;6055;ARANGUREN POLIGONOA/POL.DE ARA;001;018;1;13.277,65;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
2016;067;ERRENTERIA;049;IMP BIENES INM;6056;AZAÑETA KALEA;001;018;7;4.457,10;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
2016;067;ERRENTERIA;049;IMP BIENES INM;6057;SAGARDIBURU KALEA;001;018;33;18.255,87;1.448,85;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
2016;067;ERRENTERIA;049;IMP BIENES INM;6061;AÑABITARTE KALEA;001;018;20;11.434,99;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
2016;067;ERRENTERIA;050;MERCADILLO;;;;;509;67.025,24;3.824,19;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
2016;067;ERRENTERIA;052;GUARDERIA;;;;;443;29.826,50;689,42;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
2016;067;ERRENTERIA;056;MERCADILLO;;;;;43;4.626,23;311,12;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2016;067;ERRENTERIA;057;SANCION ADMVA;;;;;32;646,80;8.873,32;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
2016;067;ERRENTERIA;063;VIVIENDAS TUTELADAS;;;;;12;500,00;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
2016;067;ERRENTERIA;064;ALQUILERES;;;;;247;69.790,17;1.683,81;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
2016;067;ERRENTERIA;066;LIQ.IMP.ACTIV.ECONOM;;;;;21;25.751,30;1.129,29;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
2016;067;ERRENTERIA;067;LICENCIA URBANISTICA;;;;;13;5.954,69;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
2016;067;ERRENTERIA;068;LIQ.VEHIC.TRAC.MECAN;;;;;10;2.043,70;1.400,08;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
2016;067;ERRENTERIA;069;LIQ.TASA RECOG.BASUR;;;;;65;6.659,43;226,37;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
2016;067;ERRENTERIA;070;LIQ.TASA AGUA Y ALCA;;;;;56;38.565,68;539,51;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
2016;067;ERRENTERIA;071;LIQ.ENTRADA VEHICULO;;;;;8;91,67;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
2016;067;ERRENTERIA;073;LIQ.OCUPAC.VIA PUBLI;;;;;48;10.666,57;724,99;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
2016;067;ERRENTERIA;074;LIQ.OCUPAC.SUEL.PUBL;;;;;77;707.747,69;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
2016;067;ERRENTERIA;075;LIQ.MERCADILLO;;;;;8;2.150,99;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
2016;067;ERRENTERIA;077;LIQ.AUTOTAXIS;;;;;1;49,40;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
2016;067;ERRENTERIA;078;LIQ.APROB.BIEN;;;;;18;13.343,82;1.118,79;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
2016;067;ERRENTERIA;079;LIQ.AYUDA DOMICILIAR;;;;;1;0,00;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
2016;067;ERRENTERIA;081;LIQ.ALQUILERES;;;;;5;560,00;5.743,33;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
2016;067;ERRENTERIA;082;IB.I. RUSTICA;;;;;258;8.976,73;302,93;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
2016;067;ERRENTERIA;084;VENTA DOCUMENTOS;;;;;65;400,38;63,58;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
