AÑO;CODIGO AYUNTAMIENTO;NOMBRE AYUNTAMIENTO;CODIGO IMPUESTO;NOMBRE IMPUESTO;CODIGO CALLE;NOMBRE CALLE;DISTRITO;SECCION;NRO RECIBOS;IMPORTE RECAUDADO;IMPORTE EJECUTIVA PENDIENTE;.                                                                                                                                                                                                                                                                                                                                                                                                                            
2015;067;ERRENTERIA;048;LIQ BIENES INM;6006;SAN MARKO GUNEA;001;018;2;223,61;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
2015;067;ERRENTERIA;048;LIQ BIENES INM;6008;ZAMALBIDE GUNEA;000;000;22;2.077,06;644,50;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
2015;067;ERRENTERIA;048;LIQ BIENES INM;6009;ALDURA GUNEA;001;018;8;1.454,78;299,98;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
2015;067;ERRENTERIA;048;LIQ BIENES INM;6035;ARRAMENDI PASEALEKUA/PASEO ARR;001;022;1;9,63;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
2015;067;ERRENTERIA;048;LIQ BIENES INM;6041;EGIBURUBERRI PASEALEKUA/PASEO;001;018;1;4.232,54;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
2015;067;ERRENTERIA;048;LIQ BIENES INM;6043;ERRAMUN ASTIBIA KALEA;001;019;1;422,19;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
2015;067;ERRENTERIA;048;LIQ BIENES INM;6054;ALTXU KALEA;001;005;155;9.289,41;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
2015;067;ERRENTERIA;049;IMP BIENES INM;1101;GOIKO KALEA / CALLE ARRIBA;000;000;62;11.997,51;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
2015;067;ERRENTERIA;049;IMP BIENES INM;1101;GOIKO KALEA / CALLE ARRIBA;001;001;1;174,78;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
2015;067;ERRENTERIA;049;IMP BIENES INM;1103;HERRIKO PLAZA;000;000;6;1.206,94;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
2015;067;ERRENTERIA;049;IMP BIENES INM;1103;HERRIKO PLAZA;001;001;4;1.099,81;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
2015;067;ERRENTERIA;049;IMP BIENES INM;1103;HERRIKO PLAZA;001;003;34;10.208,70;227,82;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
2015;067;ERRENTERIA;049;IMP BIENES INM;1104;ELIZAKO KALEA / CALLE IGLESIA;001;001;53;8.845,25;1.132,46;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
2015;067;ERRENTERIA;049;IMP BIENES INM;1105;MADALEN KALEA;000;000;1;144,49;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
2015;067;ERRENTERIA;049;IMP BIENES INM;1105;MADALEN KALEA;001;001;46;11.114,99;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
2015;067;ERRENTERIA;049;IMP BIENES INM;1105;MADALEN KALEA;001;003;84;20.108,00;311,21;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
2015;067;ERRENTERIA;049;IMP BIENES INM;1106;ERDIKO KALEA / CALLE MEDIO;000;000;81;13.719,46;397,57;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
2015;067;ERRENTERIA;049;IMP BIENES INM;1106;ERDIKO KALEA / CALLE MEDIO;001;001;1;0,00;157,91;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
2015;067;ERRENTERIA;049;IMP BIENES INM;1107;MIGUEL ALDUNTZIN KALEA;000;000;9;1.907,33;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
2015;067;ERRENTERIA;049;IMP BIENES INM;1107;MIGUEL ALDUNTZIN KALEA;001;005;202;41.291,00;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
2015;067;ERRENTERIA;049;IMP BIENES INM;1107;MIGUEL ALDUNTZIN KALEA;001;020;16;3.442,59;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
2015;067;ERRENTERIA;049;IMP BIENES INM;1107;MIGUEL ALDUNTZIN KALEA;001;034;69;14.778,67;139,90;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
2015;067;ERRENTERIA;049;IMP BIENES INM;1108;ORERETA KALEA;001;001;24;4.231,21;217,21;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
2015;067;ERRENTERIA;049;IMP BIENES INM;1109;PABLO IGLESIAS KALEA;001;001;57;13.499,25;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
2015;067;ERRENTERIA;049;IMP BIENES INM;1109;PABLO IGLESIAS KALEA;001;020;333;38.432,65;455,92;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
2015;067;ERRENTERIA;049;IMP BIENES INM;1110;SANTA KLARA KALEA;000;000;275;50.878,97;1.046,78;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
2015;067;ERRENTERIA;049;IMP BIENES INM;1110;SANTA KLARA KALEA;001;001;1;319,66;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
2015;067;ERRENTERIA;049;IMP BIENES INM;1110;SANTA KLARA KALEA;001;020;21;7.400,91;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
2015;067;ERRENTERIA;049;IMP BIENES INM;1201;KAPITANENEA KALEA;001;003;91;21.978,56;277,94;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2015;067;ERRENTERIA;049;IMP BIENES INM;1202;KRISTOBAL GAMON KALEA;000;000;76;14.071,88;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
2015;067;ERRENTERIA;049;IMP BIENES INM;1202;KRISTOBAL GAMON KALEA;001;002;41;7.378,90;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
2015;067;ERRENTERIA;049;IMP BIENES INM;1203;FERNANDEZ DE LANDA PLAZA;001;003;43;8.971,50;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
2015;067;ERRENTERIA;049;IMP BIENES INM;1204;JUAN IGNACIO GAMON ZUMARDIA/AL;000;000;44;12.749,10;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
2015;067;ERRENTERIA;049;IMP BIENES INM;1204;JUAN IGNACIO GAMON ZUMARDIA/AL;001;001;5;3.589,07;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
2015;067;ERRENTERIA;049;IMP BIENES INM;1204;JUAN IGNACIO GAMON ZUMARDIA/AL;001;003;2;586,99;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
2015;067;ERRENTERIA;049;IMP BIENES INM;1207;ASKATASUNAREN MARTIRIEN KALEA;001;002;27;6.989,36;257,05;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
2015;067;ERRENTERIA;049;IMP BIENES INM;1208;NAFARROA HIRIBIDE/AVENIDA DE N;000;000;2;5.545,62;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
2015;067;ERRENTERIA;049;IMP BIENES INM;1208;NAFARROA HIRIBIDE/AVENIDA DE N;001;004;16;156.850,03;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
2015;067;ERRENTERIA;049;IMP BIENES INM;1208;NAFARROA HIRIBIDE/AVENIDA DE N;001;009;59;17.426,29;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
2015;067;ERRENTERIA;049;IMP BIENES INM;1208;NAFARROA HIRIBIDE/AVENIDA DE N;001;011;283;96.302,44;451,28;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
2015;067;ERRENTERIA;049;IMP BIENES INM;1208;NAFARROA HIRIBIDE/AVENIDA DE N;001;013;13;3.657,99;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
2015;067;ERRENTERIA;049;IMP BIENES INM;1208;NAFARROA HIRIBIDE/AVENIDA DE N;001;014;40;9.280,70;461,58;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
2015;067;ERRENTERIA;049;IMP BIENES INM;1208;NAFARROA HIRIBIDE/AVENIDA DE N;001;020;210;41.386,62;464,53;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
2015;067;ERRENTERIA;049;IMP BIENES INM;1208;NAFARROA HIRIBIDE/AVENIDA DE N;001;023;48;8.402,56;219,60;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
2015;067;ERRENTERIA;049;IMP BIENES INM;1208;NAFARROA HIRIBIDE/AVENIDA DE N;001;028;1;7,84;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
2015;067;ERRENTERIA;049;IMP BIENES INM;1209;SANTXOENEA KALEA;001;003;139;33.349,23;209,87;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2015;067;ERRENTERIA;049;IMP BIENES INM;1210;SANTA MARIA KALEA;001;003;72;12.490,05;203,84;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2015;067;ERRENTERIA;049;IMP BIENES INM;1211;URANTZU KALEA;000;000;8;1.248,94;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
2015;067;ERRENTERIA;049;IMP BIENES INM;1211;URANTZU KALEA;001;002;47;6.531,80;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
2015;067;ERRENTERIA;049;IMP BIENES INM;1212;BITERI KALEA;000;000;30;12.270,22;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
2015;067;ERRENTERIA;049;IMP BIENES INM;1212;BITERI KALEA;001;003;6;2.576,80;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
2015;067;ERRENTERIA;049;IMP BIENES INM;1212;BITERI KALEA;001;006;160;53.539,45;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
2015;067;ERRENTERIA;049;IMP BIENES INM;1212;BITERI KALEA;001;009;421;112.525,26;7.670,04;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
2015;067;ERRENTERIA;049;IMP BIENES INM;1212;BITERI KALEA;001;030;34;8.252,80;992,19;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
2015;067;ERRENTERIA;049;IMP BIENES INM;1213;ZAMALBIDE KALEA;000;000;8;1.628,60;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
2015;067;ERRENTERIA;049;IMP BIENES INM;1213;ZAMALBIDE KALEA;001;002;58;11.104,53;210,67;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
2015;067;ERRENTERIA;049;IMP BIENES INM;1214;ZUBIAURRE KALEA;001;002;426;26.097,20;394,92;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
2015;067;ERRENTERIA;049;IMP BIENES INM;1301;FORU PLAZA;000;000;31;10.350,45;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
2015;067;ERRENTERIA;049;IMP BIENES INM;1301;FORU PLAZA;001;003;16;4.544,23;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
2015;067;ERRENTERIA;049;IMP BIENES INM;1302;BARRIO GAZTAÑO/GAZTAÑO AUZOA;000;000;291;58.942,23;194,18;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
2015;067;ERRENTERIA;049;IMP BIENES INM;1302;BARRIO GAZTAÑO/GAZTAÑO AUZOA;001;005;1;130,05;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
2015;067;ERRENTERIA;049;IMP BIENES INM;1304;MARIA LEZO KALEA;000;000;115;31.686,49;737,98;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2015;067;ERRENTERIA;049;IMP BIENES INM;1304;MARIA LEZO KALEA;001;003;42;11.463,54;60,63;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
2015;067;ERRENTERIA;049;IMP BIENES INM;1304;MARIA LEZO KALEA;001;006;17;2.920,68;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
2015;067;ERRENTERIA;049;IMP BIENES INM;1304;MARIA LEZO KALEA;001;022;226;49.603,32;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
2015;067;ERRENTERIA;049;IMP BIENES INM;1304;MARIA LEZO KALEA;001;035;68;16.081,65;739,65;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
2015;067;ERRENTERIA;049;IMP BIENES INM;1401;AIZPITARTE PASABIDEA/PASAJE AI;000;000;204;43.207,66;576,16;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
2015;067;ERRENTERIA;049;IMP BIENES INM;1401;AIZPITARTE PASABIDEA/PASAJE AI;001;004;37;6.774,39;270,01;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
2015;067;ERRENTERIA;049;IMP BIENES INM;1402;ALEXANDER FLEMING KALEA;000;000;33;6.412,20;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
2015;067;ERRENTERIA;049;IMP BIENES INM;1402;ALEXANDER FLEMING KALEA;001;004;226;15.716,62;181,43;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
2015;067;ERRENTERIA;049;IMP BIENES INM;1403;FANDERIA PASEALEKUA/PASEO FAND;001;036;309;114.438,29;29,11;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
2015;067;ERRENTERIA;049;IMP BIENES INM;1404;BARRIO LARTZABAL/LARTZABAL AUZ;000;000;488;109.367,40;530,67;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
2015;067;ERRENTERIA;049;IMP BIENES INM;1404;BARRIO LARTZABAL/LARTZABAL AUZ;001;004;1;162,30;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
2015;067;ERRENTERIA;049;IMP BIENES INM;1406;SALK ETA SABIN KALEA;000;000;155;34.038,20;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
2015;067;ERRENTERIA;049;IMP BIENES INM;1406;SALK ETA SABIN KALEA;001;004;26;5.367,84;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2015;067;ERRENTERIA;049;IMP BIENES INM;1407;TOMAS LOPEZ KALEA;001;004;173;34.242,92;248,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
2015;067;ERRENTERIA;049;IMP BIENES INM;1407;TOMAS LOPEZ KALEA;001;020;23;7.741,86;0,00;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
