Mun;N.Fijo ;D;Po;Par;Su;Nombre                   ;Tc;Cc;Superfic
067;0341458;W;07;127;D ;                         ;MF;02;00009888
067;0341458;W;07;127;E ;                         ;MF;03;00001561
067;0341458;W;07;127;F ;                         ;C ;01;00000300
067;0341458;W;07;129;A ;                         ;MF;01;00002310
067;0341458;W;07;129;B ;                         ;PD;02;00005222
067;0341458;W;07;129;C ;                         ;MM;01;00001805
067;0341458;W;07;160;A ;                         ;PD;02;00008335
067;0341458;W;07;183;A ;                         ;C ;01;00000620
067;0341767;Q;07;054;A ;                         ;I ;01;00000206
067;0341767;Q;07;054;B ;                         ;MT;01;00000825
067;0341767;Q;07;054;C ;                         ;PD;03;00013883
067;0341767;Q;07;054;D ;                         ;MM;03;00016279
067;0341767;Q;07;054;E ;                         ;C ;01;00004565
067;0341767;Q;07;054;F ;                         ;MF;03;00003854
067;0341767;Q;07;187;A ;                         ;MF;03;00003372
067;0341768;B;07;072;A ;CS BARIN                 ;CS;01;00000390
067;0341768;B;07;072;D ;                         ;MF;02;00000168
067;0341768;B;07;072;E ;                         ;E ;01;00000818
067;0341768;B;07;072;F ;                         ;MT;02;00000598
067;0341768;B;07;072;G ;                         ;PD;01;00016015
067;0341768;B;07;072;H ;                         ;PD;02;00015415
067;0341768;B;07;072;I ;                         ;PD;02;00011635
067;0341768;B;07;072;J ;                         ;PD;02;00003741
067;0341768;B;07;072;K ;                         ;MF;01;00053276
067;0341768;B;07;072;L ;                         ;MF;01;00000797
067;0341768;B;07;072;N ;                         ;C ;01;00000372
067;0341768;B;07;072;P ;                         ;MM;02;00005298
067;0341768;B;07;072;R ;                         ;C ;01;00001948
067;0341768;B;07;078;A ;                         ;MM;02;00020338
067;0341768;B;07;078;B ;                         ;MF;01;00018194
067;0341768;B;07;079;A ;                         ;MM;02;00002849
067;0341768;B;07;079;B ;                         ;MF;02;00009173
067;0341769;J;07;175;A ;                         ;CS;01;00000177
067;0341769;J;07;175;B ;                         ;C ;01;00002521
067;0341769;J;07;175;C ;                         ;E ;01;00007774
067;0341769;J;07;175;D ;                         ;MM;01;00014825
067;0341769;J;07;175;E ;                         ;E ;02;00006057
067;0341769;J;07;175;F ;                         ;MF;01;00025190
067;0341769;J;07;175;G ;                         ;MF;01;00001636
067;0341769;J;07;175;H ;                         ;CG;01;00000628
067;0341790;J;08;036;A ;                         ;MF;02;00016203
067;0341989;E;01;095;A ;                         ;CS;01;00000221
067;0341989;E;01;095;B ;                         ;C ;01;00020599
067;0341989;E;01;095;C ;                         ;C ;01;00001740
067;0341989;E;01;095;D ;                         ;MF;01;00007462
067;0341989;E;01;095;E ;                         ;MF;01;00003593
067;0341989;E;01;095;F ;                         ;MF;01;00003199
067;0341989;E;01;095;G ;                         ;C ;01;00000482
067;0341989;E;05;010;A ;                         ;MB;01;00006555
067;0341989;E;05;051;A ;                         ;MF;01;00003531
067;0341989;E;05;055;A ;                         ;MB;01;00005213
067;0342040;S;05;016;A ;                         ;MF;04;00011744
067;0342040;S;05;016;B ;                         ;MB;04;00002877
067;0342040;S;05;044;B ;                         ;MF;02;00027015
067;0342040;S;05;044;C ;                         ;I ;01;00000165
067;0342048;N;04;071;A ;                         ;MB;01;00004323
067;0342048;N;04;071;B ;                         ;MF;01;00009723
067;0342048;N;04;071;C ;                         ;MF;02;00000989
067;0342112;Q;03;010;A ;                         ;C ;04;00000193
067;0342112;Q;03;010;B ;                         ;MF;01;00005538
067;0342112;Q;03;010;C ;                         ;CR;01;00000229
067;0342966;C;04;101;A ;                         ;CS;01;00000175
067;0342966;C;04;101;B ;                         ;CG;01;00000648
067;0342966;C;04;101;C ;                         ;MM;02;00044974
067;0343058;P;03;058;A ;                         ;PD;01;00003165
067;0343079;C;01;089;A ;                         ;MF;02;00004503
067;0343079;C;01;089;B ;                         ;C ;01;00002790
067;0343261;W;07;143;A ;                         ;MF;01;00000688
067;0343261;W;07;143;B ;                         ;MM;01;00010804
067;0343263;P;07;177;A ;                         ;E ;01;00001533
067;0343263;P;07;177;B ;                         ;MB;03;00001116
067;0343263;P;07;177;C ;                         ;MT;02;00002438
067;0343348;P;04;218;A ;                         ;C ;01;00014176
067;0343348;P;04;218;B ;                         ;MB;02;00001005
067;0343551;W;02;134;A ;                         ;PD;03;00002826
067;0343553;P;05;006;A ;                         ;MF;01;00004390
067;0343553;P;05;006;B ;                         ;MB;01;00000594
067;0343605;L;04;118;A ;                         ;MF;01;00016328
067;0343605;L;04;125;A ;                         ;CS;01;00000259
067;0343605;L;04;125;C ;                         ;MB;01;00009871
067;0343605;L;04;125;D ;                         ;MM;01;00010504
067;0343605;L;04;125;E ;                         ;MF;01;00001358
067;0343634;G;07;147;A ;                         ;MT;02;00001732
067;0343634;G;07;147;B ;                         ;PD;03;00002444
067;0343634;G;07;147;C ;                         ;MF;01;00004084
067;0343634;G;07;147;D ;                         ;MF;01;00000607
067;0343634;G;07;152;A ;                         ;CS;01;00000172
067;0343634;G;07;152;B ;                         ;MT;02;00000752
067;0343634;G;07;152;C ;                         ;C ;01;00000557
067;0343634;G;07;152;D ;                         ;PD;01;00007480
067;0343634;G;07;152;E ;                         ;C ;01;00000293
067;0343635;X;07;029;A ;                         ;E ;01;00016097
067;0343635;X;07;029;B ;                         ;MF;01;00001787
067;0344074;J;07;171;B ;                         ;MM;01;00007270
067;0344074;J;07;185;A ;                         ;MT;02;00004770
067;0344225;F;07;076;A ;                         ;MM;01;00005930
067;0344275;K;07;058;A ;                         ;MM;01;00009358
067;0344275;K;07;087;C ;                         ;PD;01;00010841
067;0344275;K;07;087;D ;                         ;C ;01;00004256
067;0344275;K;07;087;E ;                         ;PD;03;00008042
067;0344275;K;07;087;F ;                         ;I ;01;00000252
067;0344275;K;07;179;A ;                         ;MM;01;00006761
067;0344317;F;04;122;A ;                         ;MB;01;00010219
067;0344751;Q;07;065;A ;                         ;MF;01;00010722
067;0344751;Q;07;075;A ;                         ;MT;02;00001428
067;0344751;Q;07;075;B ;                         ;MF;01;00017779
067;0344752;B;07;109;A ;                         ;MF;01;00004924
067;0344752;B;07;123;A ;                         ;MM;01;00000844
067;0344752;B;07;123;B ;                         ;MF;01;00029290
067;0344752;B;07;124;A ;                         ;MF;01;00077395
067;0344752;B;07;156;A ;                         ;MF;01;00041659
067;0344752;B;07;157;A ;                         ;MM;02;00000795
067;0344752;B;07;157;B ;                         ;MF;02;00006539
067;0344811;U;02;121;E ;                         ;PD;02;00008353
067;0344811;U;02;121;G ;                         ;F ;01;00001310
067;0344811;U;02;121;I ;                         ;PD;01;00004809
067;0344811;U;02;121;J ;                         ;I ;01;00000134
067;0344811;U;02;121;M ;                         ;CR;01;00000159
067;0344811;U;02;121;N ;                         ;C ;01;00002138
067;0344811;U;02;121;O ;                         ;C ;02;00000785
067;0344811;U;02;187;A ;                         ;PD;01;00002931
067;0344811;U;02;187;B ;                         ;CS;01;00000154
067;0344811;U;02;187;C ;                         ;C ;01;00000989
067;0344811;U;02;187;D ;                         ;CR;01;00000080
067;0344811;U;02;187;E ;                         ;MF;04;00000426
067;0344811;U;02;188;A ;                         ;MF;04;00000350
067;0344976;F;05;072;A ;                         ;MF;01;00012576
067;0344976;F;05;072;B ;                         ;MF;01;00001772
067;0344976;F;05;072;C ;                         ;MM;01;00001773
067;0344977;N;05;009;A ;                         ;C ;01;00006792
067;0344977;N;05;009;B ;                         ;MF;01;00003361
067;0345047;Y;01;174;A ;                         ;I ;01;00000112
067;0345047;Y;01;174;B ;                         ;C ;01;00000777
067;0345233;X;02;122;A ;                         ;MB;01;00000483
067;0345233;X;02;122;B ;                         ;PD;02;00017318
067;0345233;X;02;122;C ;                         ;MB;01;00000273
067;0345233;X;02;122;D ;                         ;MF;01;00001836
067;0345233;X;02;122;E ;                         ;MF;01;00000291
067;0345233;X;02;182;A ;                         ;CS;01;00000397
067;0345233;X;02;182;C ;                         ;MF;01;00001821
067;0345233;X;02;182;D ;                         ;F ;01;00004180
067;0345233;X;02;182;E ;                         ;F ;01;00001501
067;0345233;X;02;182;F ;                         ;PD;01;00019073
067;0345233;X;02;182;H ;                         ;RI;01;00000130
067;0345233;X;02;182;I ;                         ;C ;01;00000379
067;0345233;X;04;102;A ;                         ;E ;02;00021579
067;0345233;X;04;102;B ;                         ;MM;02;00010223
067;0345233;X;04;102;C ;                         ;MB;04;00004054
067;0345319;W;01;079;A ;                         ;MT;02;00003947
067;0345319;W;01;079;B ;                         ;MF;01;00012894
067;0345558;L;04;164;A ;                         ;CS;01;00000329
067;0345558;L;04;164;B ;                         ;CS;01;00000128
067;0345558;L;04;164;E ;                         ;C ;02;00005877
067;0345558;L;04;164;F ;                         ;C ;02;00002168
067;0345558;L;04;164;G ;                         ;F ;03;00000522
067;0345558;L;04;164;H ;                         ;E ;02;00000777
067;0345558;L;04;164;I ;                         ;MT;02;00000151
067;0345558;L;04;164;J ;                         ;PD;02;00017291
067;0345558;L;04;164;K ;                         ;PD;03;00008816
067;0345558;L;04;164;L ;                         ;PD;03;00018805
067;0345558;L;04;164;M ;                         ;PD;03;00006676
067;0345558;L;04;164;N ;                         ;MF;01;00000297
067;0345558;L;04;164;O ;                         ;MF;01;00001319
067;0345558;L;04;164;P ;                         ;E ;02;00015947
067;0345560;R;01;093;A ;                         ;CS;01;00000188
067;0345560;R;01;093;B ;                         ;C ;03;00000854
067;0345560;R;01;093;C ;                         ;PD;02;00015976
067;0345560;R;01;093;D ;                         ;MF;02;00001697
067;0345560;R;01;098;A ;                         ;MF;02;00011717
067;0345560;R;01;102;A ;                         ;MB;01;00009754
067;0345560;R;05;003;A ;                         ;MF;02;00011475
067;0345697;P;04;219;A ;                         ;CS;01;00000187
067;0345697;P;04;219;B ;                         ;MF;01;00000647
067;0345697;P;04;219;C ;                         ;C ;04;00001421
067;0345708;W;04;014;A ;                         ;E ;01;00005481
067;0345708;W;04;014;B ;                         ;MF;01;00005868
067;0345708;W;04;014;C ;                         ;MF;01;00002285
067;0345732;A;07;141;A ;                         ;E ;02;00003930
067;0345732;A;07;141;D ;                         ;MM;02;00000921
067;0400799;D;08;013;A ;                         ;C ;01;00005543
067;0400799;D;08;013;B ;                         ;MF;02;00000801
067;0400802;P;08;018;A ;                         ;MM;02;00014633
067;0400802;P;08;018;B ;                         ;MF;04;00003785
067;0400803;A;08;024;A ;                         ;I ;01;00000006
067;0400803;A;08;024;B ;                         ;E ;02;00001171
067;0400803;A;08;024;C ;                         ;PD;02;00013637
067;0400803;A;08;024;D ;                         ;MM;02;00007490
067;0400803;A;08;024;E ;                         ;MF;02;00000134
067;0400803;A;08;024;F ;                         ;MF;02;00000314
067;0400803;A;08;024;G ;                         ;I ;01;00000803
067;0400803;A;08;024;H ;                         ;MF;02;00001963
067;0400829;E;05;047;A ;                         ;MF;01;00003467
067;0400832;S;05;015;A ;                         ;MT;01;00007104
067;0400832;S;05;053;A ;                         ;CS;01;00000312
067;0400832;S;05;053;B ;                         ;I ;01;00000042
067;0400832;S;05;053;C ;                         ;I ;01;00000188
067;0400832;S;05;053;D ;                         ;C ;04;00002095
067;0400832;S;05;053;E ;                         ;C ;04;00001626
067;0400832;S;05;053;F ;                         ;F ;04;00003943
067;0400832;S;05;053;G ;                         ;F ;04;00002760
067;0400832;S;05;053;H ;                         ;MT;02;00007124
067;0400832;S;05;053;I ;                         ;MT;02;00005986
067;0400832;S;05;053;J ;                         ;MT;02;00002523
067;0400832;S;05;053;K ;                         ;PD;04;00033519
067;0400832;S;05;053;L ;                         ;E ;02;00002701
067;0400832;S;05;053;M ;                         ;MF;02;00047354
067;0400832;S;05;053;N ;                         ;MF;02;00004609
067;0400832;S;05;053;O ;                         ;C ;04;00001733
067;0401260;E;01;038;A ;                         ;MF;02;00015690
067;0401265;V;01;175;A ;                         ;MF;02;00000779
067;0401526;D;05;001;A ;                         ;MF;02;00001734
067;0401868;B;07;045;A ;                         ;PD;02;00009392
067;0401868;B;07;045;B ;                         ;MT;02;00002104
067;0401868;B;07;045;C ;                         ;E ;01;00000649
067;0401868;B;07;045;E ;                         ;I ;01;00000791
067;0401868;B;07;074;A ;                         ;MM;01;00004883
067;0401868;B;07;074;B ;                         ;MF;02;00004329
067;0402025;C;01;176;A ;                         ;MF;01;00008370
067;0402025;C;01;176;B ;                         ;C ;01;00011198
067;0402026;K;01;177;A ;                         ;MF;01;00001629
067;0402026;K;01;177;B ;                         ;C ;01;00004110
067;0402027;S;01;178;A ;                         ;C ;01;00005225
067;0402812;S;04;045;A ;                         ;I ;01;00000144
067;0402812;S;04;045;B ;                         ;C ;02;00004728
067;0402812;S;04;045;C ;                         ;MF;04;00000809
067;0402812;S;04;045;D ;                         ;MT;04;00000887
067;0402812;S;04;045;E ;                         ;C ;02;00000950
067;0402812;S;04;045;F ;                         ;MM;01;00000506
067;0402915;E;01;164;A ;                         ;PD;01;00006775
067;0402915;E;01;164;B ;                         ;PD;02;00008007
067;0402915;E;01;164;C ;                         ;RI;01;00003759
067;0402915;E;01;164;D ;                         ;E ;01;00001017
067;0403153;V;04;062;A ;                         ;MB;03;00002966
067;0403153;V;04;062;B ;                         ;MF;02;00016873
067;0403153;V;04;062;C ;                         ;MM;02;00002915
067;0403154;G;04;061;A ;                         ;E ;02;00002081
067;0403154;G;04;061;D ;                         ;MB;04;00000135
067;0403154;G;04;061;E ;                         ;C ;02;00001701
067;0403154;G;04;063;A ;                         ;MF;03;00010038
067;0403154;G;04;066;A ;                         ;MF;03;00005443
067;0403154;G;04;067;A ;                         ;MB;04;00001152
067;0403154;G;04;226;A ;                         ;MT;01;00004411
067;0403189;D;04;140;A ;                         ;E ;02;00000370
067;0403189;D;04;140;B ;                         ;PD;02;00004607
067;0403189;D;04;140;C ;                         ;MF;02;00000921
067;0403191;J;04;136;A ;                         ;MF;01;00007004
067;0403192;R;04;112;A ;                         ;E ;02;00002364
067;0403192;R;04;112;B ;                         ;MB;04;00001134
067;0403192;R;04;112;C ;                         ;MF;04;00001076
067;0403193;C;04;141;A ;                         ;E ;01;00000301
067;0403193;C;04;141;B ;                         ;RI;01;00001760
067;0404011;R;05;025;A ;                         ;MB;01;00005417
067;0404458;R;05;101;A ;                         ;CS;02;00000987
067;0404458;R;05;101;B ;                         ;C ;01;00004822
067;0404458;R;05;101;C ;                         ;F ;01;00001024
067;0404458;R;05;101;D ;                         ;PD;02;00002473
067;0404458;R;05;101;E ;                         ;MF;02;00012776
067;0404458;R;05;101;F ;                         ;E ;01;00001985
067;0404458;R;05;101;G ;                         ;PD;01;00007998
067;0404539;Y;07;084;A ;                         ;MM;01;00007328
067;0404596;N;04;086;A ;                         ;CS;01;00000104
067;0404596;N;04;086;B ;                         ;C ;01;00001015
067;0404596;N;04;086;C ;                         ;F ;01;00003034
067;0404596;N;04;086;D ;                         ;F ;01;00000908
067;0404596;N;04;086;E ;                         ;C ;01;00000502
067;0404596;N;04;086;F ;                         ;C ;01;00000030
067;0404833;H;01;032;A ;                         ;MF;01;00018999
067;0404836;Y;05;040;A ;                         ;C ;02;00000439
067;0404836;Y;05;040;B ;                         ;MB;02;00001799
067;0404836;Y;05;040;C ;                         ;MF;02;00014190
067;0404906;N;03;007;A ;                         ;CS;02;00000477
067;0404906;N;03;007;B ;                         ;CS;02;00000114
067;0404906;N;03;007;C ;                         ;I ;01;00000173
067;0404906;N;03;007;D ;                         ;C ;02;00006487
067;0404906;N;03;007;E ;                         ;C ;02;00006562
067;0404906;N;03;007;F ;                         ;F ;02;00001815
067;0404906;N;03;007;G ;                         ;F ;02;00003184
067;0404906;N;03;007;H ;                         ;PD;02;00022846
067;0404906;N;03;007;I ;                         ;MF;01;00001360
067;0404906;N;03;007;J ;                         ;MF;01;00001917
067;0404906;N;03;007;K ;                         ;C ;02;00001509
067;0404906;N;03;007;L ;                         ;E ;02;00007504
067;0404906;N;03;059;A ;                         ;MF;02;00001231
067;0404906;N;04;097;A ;                         ;F ;02;00014492
067;0404906;N;04;097;B ;                         ;MB;01;00002834
067;0404906;N;04;097;C ;                         ;MF;02;00003892
067;0404906;N;07;170;A ;                         ;MB;01;00014082
067;0405031;U;06;009;A ;                         ;MT;01;00001432
067;0405031;U;06;009;B ;                         ;MF;01;00012445
067;0405032;F;02;138;A ;                         ;PD;01;00000300
067;0405033;N;02;140;A ;                         ;C ;01;00007070
067;0405033;N;02;140;B ;                         ;MF;01;00000409
067;0405108;M;02;145;A ;                         ;CS;02;00000432
067;0405108;M;02;145;B ;                         ;C ;01;00001234
067;0405108;M;02;145;C ;                         ;C ;01;00000164
067;0405431;G;07;178;A ;                         ;MF;01;00010047
067;0405493;F;07;055;A ;                         ;MF;02;00019350
067;0405615;G;07;069;A ;                         ;MM;02;00018211
067;0405615;G;07;077;A ;                         ;MM;02;00000917
067;0405615;G;07;077;B ;                         ;MF;04;00002267
067;0405615;G;07;081;A ;                         ;MM;02;00014956
067;0405615;G;07;081;B ;                         ;MF;02;00003963
067;0405615;G;08;005;A ;                         ;MM;01;00002014
067;0406125;X;07;140;A ;                         ;MT;02;00002182
067;0406125;X;07;140;B ;                         ;PD;02;00015914
067;0406125;X;07;140;C ;                         ;MM;01;00028306
067;0406125;X;07;140;D ;                         ;MF;01;00005752
067;0407926;S;03;069;A ;                         ;MF;01;00004169
067;0409487;R;07;098;A ;                         ;MM;01;00060030
067;0409838;G;05;032;A ;                         ;IN;01;00001028
067;0409838;G;05;032;B ;                         ;MB;01;00008086
067;0409838;G;05;095;A ;                         ;C ;01;00006744
067;0409838;G;05;095;B ;                         ;C ;01;00009912
067;0409838;G;05;095;C ;                         ;C ;01;00004182
067;0409838;G;05;107;A ;                         ;C ;01;00004743
067;0409839;X;05;041;A ;                         ;MF;01;00004094
067;0409839;X;05;041;B ;                         ;MT;03;00009793
067;0409839;X;05;041;C ;                         ;C ;01;00008895
067;0410914;C;08;038;A ;                         ;MF;01;00004748
067;0410915;K;08;039;A ;                         ;MF;02;00002751
067;0410915;K;08;039;B ;                         ;MF;01;00002539
067;0410915;K;08;039;C ;                         ;E ;01;00003543
067;0412674;J;07;106;A ;                         ;MF;01;00002680
067;0412674;J;07;153;A ;                         ;MF;03;00007771
067;0412675;R;07;026;A ;                         ;CS;01;00000494
067;0412675;R;07;026;B ;                         ;I ;01;00000169
067;0412675;R;07;026;C ;                         ;C ;04;00042148
067;0412675;R;07;026;D ;                         ;C ;04;00009900
067;0412675;R;07;026;E ;                         ;F ;02;00004626
067;0412675;R;07;026;F ;                         ;MT;01;00005272
067;0412675;R;07;026;G ;                         ;MT;02;00002553
067;0412675;R;07;026;H ;                         ;E ;04;00002498
067;0412675;R;07;026;I ;                         ;E ;04;00000761
067;0412675;R;07;026;J ;                         ;PD;04;00000233
067;0412675;R;07;026;K ;                         ;MF;01;00054890
067;0412675;R;07;026;L ;                         ;MF;01;00039470
067;0412675;R;07;026;M ;                         ;MF;01;00012080
067;0412675;R;07;026;N ;                         ;C ;04;00001154
067;0412675;R;07;026;O ;                         ;MM;02;00017200
067;0412675;R;07;032;A ;                         ;PD;04;00028473
067;0412675;R;07;032;B ;                         ;MF;02;00001180
067;0412675;R;07;032;C ;                         ;MF;02;00000619
067;0412675;R;07;116;A ;                         ;MF;03;00001555
067;0412675;R;07;119;A ;                         ;MM;01;00010073
067;0414223;M;05;108;A ;                         ;PD;01;00000874
067;0415233;X;04;068;A ;                         ;MM;02;00017264
067;0415233;X;04;068;B ;                         ;MF;01;00005217
067;0415235;H;04;123;A ;                         ;PD;02;00002925
067;0415235;H;04;123;B ;                         ;MF;01;00005413
067;0415235;H;04;129;A ;                         ;C ;01;00000676
067;0415235;H;04;129;B ;                         ;E ;01;00001234
067;0415235;H;04;129;C ;                         ;MF;01;00001267
067;0415235;H;04;129;D ;                         ;E ;01;00001047
067;0415235;H;04;130;A ;                         ;E ;01;00000828
067;0415235;H;04;130;B ;                         ;MF;01;00000811
067;0415235;H;07;015;A ;                         ;MF;04;00006633
067;0417172;E;04;003;A ;                         ;MM;02;00008895
067;0417172;E;04;003;B ;                         ;MF;02;00005924
067;0417173;M;04;019;A ;                         ;MF;01;00020607
067;0417173;M;04;019;B ;                         ;MM;01;00004729
067;0417174;U;04;069;B ;                         ;MF;01;00022321
067;0417175;F;04;070;A ;                         ;MF;01;00017436
067;0417176;N;04;113;A ;                         ;MF;01;00002596
067;0417177;V;04;137;A ;                         ;MF;01;00009177
067;0417178;G;04;149;A ;                         ;E ;02;00021670
067;0417178;G;04;149;B ;                         ;MF;01;00010382
067;0417178;G;04;149;C ;                         ;MB;01;00001375
067;0417341;J;08;017;A ;                         ;MT;02;00003446
067;0417586;A;04;178;A ;                         ;C ;04;00008400
067;0417586;A;04;178;B ;                         ;MB;04;00000654
067;0417587;Y;04;176;A ;                         ;C ;01;00004314
067;0417587;Y;04;176;B ;                         ;C ;01;00001092
067;0417587;Y;04;176;C ;                         ;F ;01;00000894
067;0417587;Y;04;176;D ;                         ;MF;01;00003837
067;0417587;Y;04;176;E ;                         ;C ;01;00000232
067;0417587;Y;04;190;A ;                         ;CS;02;00000381
067;0417587;Y;04;190;B ;                         ;C ;04;00001132
067;0417587;Y;04;190;C ;                         ;E ;04;00000339
067;0417587;Y;04;190;D ;                         ;MF;03;00003954
067;0417587;Y;04;190;E ;                         ;C ;04;00004121
067;0418069;G;07;041;A ;                         ;MM;01;00006497
067;0418069;G;07;133;A ;                         ;MM;01;00003861
067;0419224;C;01;179;A ;                         ;I ;01;00000189
067;0419224;C;01;179;B ;                         ;C ;01;00000321
067;0420569;A;08;042;A ;                         ;MF;04;00003624
067;0420775;Y;07;180;A ;                         ;PD;01;00000244
067;0420776;Q;07;181;A ;                         ;PD;01;00000244
067;0420953;G;05;106;A ;                         ;C ;01;00021133
067;0421093;Y;07;115;A ;                         ;MF;01;00006061
067;0421093;Y;07;163;A ;                         ;MM;01;00008551
067;0421094;Q;07;172;A ;                         ;E ;01;00007578
067;0422233;T;02;106;A ;                         ;PD;02;00003058
067;0422559;B;02;062;A ;                         ;E ;01;00004655
067;0422560;W;02;063;A ;                         ;PD;01;00003504
067;0423282;R;04;023;A ;                         ;C ;02;00000770
067;0423283;C;04;025;A ;                         ;I ;01;00000435
067;0423283;C;04;025;B ;                         ;C ;01;00000171
067;0423283;C;04;227;A ;                         ;MF;01;00000058
067;0423785;M;04;217;A ;                         ;MF;03;00002174
067;0424691;U;04;170;A ;                         ;I ;01;00000183
067;0424691;U;04;170;B ;                         ;MF;01;00015429
067;0424691;U;04;170;C ;                         ;C ;01;00001603
067;0425055;B;05;077;A ;                         ;MF;02;00006795
067;0425057;R;01;103;C ;                         ;MF;04;00008545
067;0425058;C;03;014;A ;                         ;MM;01;00004870
067;0425058;C;03;014;B ;                         ;CR;01;00000195
067;0425058;C;03;014;C ;                         ;MF;01;00001331
067;0425058;C;03;014;D ;                         ;MF;01;00006093
067;0425058;C;03;014;E ;                         ;MM;01;00003824
067;0425059;K;03;018;A ;                         ;C ;02;00005459
067;0425059;K;03;018;B ;                         ;MF;01;00000657
067;0425059;K;03;018;C ;                         ;MF;02;00001482
067;0425060;Y;03;042;A ;                         ;MM;01;00000168
067;0425061;Q;05;063;A ;                         ;MM;02;00009221
067;0425062;B;05;065;A ;                         ;MM;02;00026902
067;0425063;J;05;075;A ;                         ;MF;02;00002681
067;0425063;J;05;084;A ;                         ;MF;03;00003238
067;0425064;R;05;105;A ;                         ;MF;01;00000415
067;0425065;C;06;010;A ;                         ;MF;02;00010548
067;0425078;E;03;072;A ;                         ;MM;02;00003770
067;0425079;M;03;073;A ;                         ;MM;02;00000507
067;0425138;Y;05;022;A ;                         ;MF;02;00009327
067;0425139;Q;04;143;A ;                         ;MF;01;00006887
067;0425140;X;06;005;A ;                         ;MF;01;00008201
067;0425141;W;07;105;A ;                         ;MF;01;00003727
067;0425141;W;07;105;B ;                         ;MM;01;00001582
067;0425376;M;04;077;A ;                         ;E ;02;00002930
067;0425376;M;04;077;B ;                         ;MT;02;00002682
067;0425376;M;04;077;C ;                         ;MF;01;00012287
067;0425417;W;01;180;A ;                         ;MT;01;00003336
067;0425425;H;05;087;A ;                         ;MM;02;00007100
067;0425448;K;04;033;A ;                         ;PD;03;00001331
067;0425448;K;04;223;A ;                         ;PD;02;00009623
067;0426613;H;01;182;A ;                         ;PD;01;00002801
067;0426614;P;01;183;A ;                         ;PD;04;00000886
067;0426749;U;05;031;A ;                         ;E ;01;00008318
067;0426749;U;05;031;B ;                         ;MF;01;00003313
067;0426749;U;05;094;A ;                         ;MB;01;00003716
067;0426844;L;05;111;A ;                         ;MF;04;00000353
067;0426844;L;05;112;A ;                         ;MB;02;00000527
067;0426848;U;05;113;A ;                         ;C ;01;00008220
067;0426856;F;05;092;A ;                         ;MT;01;00005508
067;0426856;F;05;092;B ;                         ;MB;01;00001854
067;0427385;H;07;044;B ;                         ;E ;01;00008022
067;0427385;H;07;044;C ;                         ;MM;01;00010264
067;0427385;H;07;044;D ;                         ;MF;01;00001692
067;0427385;H;07;044;E ;                         ;MT;02;00000363
067;0427385;H;07;044;F ;                         ;CR;01;00000040
067;0427385;H;07;184;A ;                         ;MB;03;00002209
067;0427458;N;07;188;A ;                         ;MM;01;00002254
067;0427986;R;02;189;A ;                         ;MT;01;00000091
067;0428000;F;07;189;A ;                         ;CS;01;00000174
067;0428000;F;07;189;B ;                         ;CR;01;00000095
067;0428000;F;07;189;C ;                         ;C ;01;00004441
067;0428001;N;07;001;C ;                         ;C ;04;00044020
067;0428001;N;07;001;D ;                         ;C ;04;00001962
067;0428001;N;07;001;E ;                         ;C ;04;00001369
067;0428001;N;07;001;F ;                         ;C ;04;00000778
067;0428001;N;07;001;G ;                         ;F ;04;00003993
067;0428001;N;07;001;H ;                         ;E ;04;00001109
067;0428001;N;07;001;I ;                         ;E ;04;00000942
067;0428001;N;07;001;J ;                         ;E ;04;00000486
067;0428001;N;07;001;K ;                         ;MF;02;00010131
067;0428001;N;07;001;L ;                         ;MF;02;00019199
067;0428001;N;07;001;M ;                         ;MM;02;00001273
067;0428001;N;07;001;Q ;                         ;MM;02;00006526
067;0428001;N;07;001;R ;                         ;MM;02;00008451
067;0428001;N;07;001;S ;                         ;MF;02;00003599
067;0428001;N;07;001;T ;                         ;MM;02;00002609
067;0428001;N;07;001;U ;                         ;MM;02;00005015
067;0428001;N;07;146;A ;                         ;E ;01;00000467
067;0428001;N;07;146;B ;                         ;MM;01;00011932
067;0428001;N;07;146;C ;                         ;MF;01;00003956
067;0428001;N;07;151;A ;                         ;MT;02;00001288
067;0428001;N;07;151;B ;                         ;MM;02;00005527
067;0428002;V;07;145;B ;                         ;MM;01;00009353
067;0428003;G;07;190;A ;                         ;CS;01;00000114
067;0428004;X;07;159;A ;                         ;MM;01;00018466
067;0428005;W;07;090;A ;                         ;MM;01;00007110
067;0428005;W;07;090;B ;                         ;MF;01;00009731
067;0428006;H;07;089;A ;                         ;MM;01;00005199
067;0429139;U;01;090;A ;                         ;PD;01;00006153
067;0429139;U;01;090;B ;                         ;MF;01;00001281
067;0429149;V;05;114;A ;                         ;MF;03;00006278
067;0429333;L;07;034;A ;                         ;MM;03;00004846
067;0429333;L;07;034;B ;                         ;MF;03;00004802
067;0429334;T;07;053;A ;                         ;MM;01;00010256
067;0429335;E;07;142;A ;                         ;MM;02;00004757
